x	y
1.260381045432339975e-01 9.867729018605424507e-01
1.270151441133365866e-01 9.869994327257023414e-01
1.279921836834391757e-01 9.872278089595659667e-01
1.289692232535417649e-01 9.874580328336376445e-01
1.299462628236443540e-01 9.876901066389266459e-01
1.309233023937469431e-01 9.879240326859960453e-01
1.319003419638495322e-01 9.881598133050111255e-01
1.328773815339521214e-01 9.883974508457932240e-01
1.338544211040547105e-01 9.886369476778680276e-01
1.348314606741572996e-01 9.888783061905176419e-01
1.358085002442598888e-01 9.891215287928344368e-01
1.367855398143624779e-01 9.893666179137712291e-01
1.377625793844650670e-01 9.896135760021955718e-01
1.387396189545676561e-01 9.898624055269417132e-01
1.397166585246702453e-01 9.901131089768664406e-01
1.406936980947728344e-01 9.903656888609011499e-01
1.416707376648754235e-01 9.906201477081081341e-01
1.426477772349780127e-01 9.908764880677355391e-01
1.436248168050806018e-01 9.911347125092719867e-01
1.446018563751831909e-01 9.913948236225037514e-01
1.455788959452857800e-01 9.916568240175711590e-01
1.465559355153883692e-01 9.919207163250250980e-01
1.475329750854909583e-01 9.921865031958853054e-01
1.485100146555935474e-01 9.924541873016976545e-01
1.494870542256961365e-01 9.927237713345925529e-01
1.504640937957987257e-01 9.929952580073458934e-01
1.514411333659013148e-01 9.932686500534342322e-01
1.524181729360039039e-01 9.935439502270997369e-01
1.533952125061064931e-01 9.938211613034062530e-01
1.543722520762090822e-01 9.941002860783033634e-01
1.553492916463116713e-01 9.943813273686854526e-01
1.563263312164142604e-01 9.946642880124549890e-01
1.573033707865168496e-01 9.949491708685840319e-01
1.582804103566194387e-01 9.952359788171777355e-01
1.592574499267220278e-01 9.955247147595364110e-01
1.602344894968246169e-01 9.958153816182212514e-01
1.612115290669272061e-01 9.961079823371160602e-01
1.621885686370297952e-01 9.964025198814953077e-01
1.631656082071323843e-01 9.966989972380861929e-01
1.641426477772349735e-01 9.969974174151362556e-01
1.651196873473375626e-01 9.972977834424793242e-01
1.660967269174401517e-01 9.976000983716023507e-01
1.670737664875427408e-01 9.979043652757123573e-01
1.680508060576453300e-01 9.982105872498047150e-01
1.690278456277479191e-01 9.985187674107312006e-01
1.700048851978505082e-01 9.988289088972684970e-01
1.709819247679530974e-01 9.991410148701888039e-01
1.719589643380556865e-01 9.994550885123280048e-01
1.729360039081582756e-01 9.997711330286571663e-01
1.739130434782608647e-01 1.000089151646353258e+00
1.748900830483634539e-01 1.000409147614871541e+00
1.758671226184660430e-01 1.000731124206013956e+00
1.768441621885686321e-01 1.001055084714006727e+00
1.778212017586712212e-01 1.001381032455569642e+00
1.787982413287738104e-01 1.001708970769990881e+00
1.797752808988763995e-01 1.002038903019201621e+00
1.807523204689789886e-01 1.002370832587848870e+00
1.817293600390815778e-01 1.002704762883372958e+00
1.827063996091841669e-01 1.003040697336082143e+00
1.836834391792867560e-01 1.003378639399228112e+00
1.846604787493893451e-01 1.003718592549083466e+00
1.856375183194919343e-01 1.004060560285019887e+00
1.866145578895945234e-01 1.004404546129584741e+00
1.875915974596971125e-01 1.004750553628580123e+00
1.885686370297997017e-01 1.005098586351141465e+00
1.895456765999022908e-01 1.005448647889818359e+00
1.905227161700048799e-01 1.005800741860652048e+00
1.914997557401074690e-01 1.006154871903259584e+00
1.924767953102100582e-01 1.006511041680912211e+00
1.934538348803126473e-01 1.006869254880618403e+00
1.944308744504152364e-01 1.007229515213206250e+00
1.954079140205178255e-01 1.007591826413405611e+00
1.963849535906204147e-01 1.007956192239932935e+00
1.973619931607230038e-01 1.008322616475574751e+00
1.983390327308255929e-01 1.008691102927271599e+00
1.993160723009281821e-01 1.009061655426203963e+00
2.002931118710307712e-01 1.009434277827879312e+00
2.012701514411333603e-01 1.009808974012215144e+00
2.022471910112359494e-01 1.010185747883630247e+00
2.032242305813385386e-01 1.010564603371129300e+00
2.042012701514411277e-01 1.010945544428392129e+00
2.051783097215437168e-01 1.011328575033862087e+00
2.061553492916463060e-01 1.011713699190835980e+00
2.071323888617488951e-01 1.012100920927553549e+00
2.081094284318514842e-01 1.012490244297289177e+00
2.090864680019540733e-01 1.012881673378440706e+00
2.100635075720566625e-01 1.013275212274624026e+00
2.110405471421592516e-01 1.013670865114763675e+00
2.120175867122618407e-01 1.014068636053186534e+00
2.129946262823644298e-01 1.014468529269715757e+00
2.139716658524670190e-01 1.014870548969763586e+00
2.149487054225696081e-01 1.015274699384428381e+00
2.159257449926721972e-01 1.015680984770588324e+00
2.169027845627747864e-01 1.016089409410998456e+00
2.178798241328773755e-01 1.016499977614388150e+00
2.188568637029799646e-01 1.016912693715556149e+00
2.198339032730825537e-01 1.017327562075470482e+00
2.208109428431851429e-01 1.017744587081367502e+00
2.217879824132877320e-01 1.018163773146849804e+00
2.227650219833903211e-01 1.018585124711986811e+00
2.237420615534929103e-01 1.019008646243414917e+00
2.247191011235954994e-01 1.019434342234440294e+00
2.256961406936980885e-01 1.019862217205138588e+00
2.266731802638006776e-01 1.020292275702458618e+00
2.276502198339032668e-01 1.020724522300326953e+00
2.286272594040058559e-01 1.021158961599748283e+00
2.296042989741084450e-01 1.021595598228912882e+00
2.305813385442110341e-01 1.022034436843300531e+00
2.315583781143136233e-01 1.022475482125787760e+00
2.325354176844162124e-01 1.022918738786752213e+00
2.335124572545188015e-01 1.023364211564181891e+00
2.344894968246213907e-01 1.023811905223781293e+00
2.354665363947239798e-01 1.024261824559081102e+00
2.364435759648265689e-01 1.024713974391547877e+00
2.374206155349291580e-01 1.025168359570691523e+00
2.383976551050317472e-01 1.025624984974179643e+00
2.393746946751343363e-01 1.026083855507945453e+00
2.403517342452369254e-01 1.026544976106301466e+00
2.413287738153395146e-01 1.027008351732052072e+00
2.423058133854421037e-01 1.027473987376606113e+00
2.432828529555446928e-01 1.027941888060092124e+00
2.442598925256472819e-01 1.028412058831472908e+00
2.452369320957498711e-01 1.028884504768659225e+00
2.462139716658524602e-01 1.029359230978629691e+00
2.471910112359550493e-01 1.029836242597543139e+00
2.481680508060576384e-01 1.030315544790860294e+00
2.491450903761602276e-01 1.030797142753459905e+00
2.501221299462628167e-01 1.031281041709757984e+00
2.510991695163654058e-01 1.031767246913829039e+00
2.520762090864679950e-01 1.032255763649525093e+00
2.530532486565705841e-01 1.032746597230596697e+00
2.540302882266731732e-01 1.033239753000817052e+00
2.550073277967757623e-01 1.033735236334102803e+00
2.559843673668783515e-01 1.034233052634637939e+00
2.569614069369809406e-01 1.034733207336999028e+00
2.579384465070835297e-01 1.035235705906278003e+00
2.589154860771861189e-01 1.035740553838211175e+00
2.598925256472887080e-01 1.036247756659302244e+00
2.608695652173912971e-01 1.036757319926952192e+00
2.618466047874938862e-01 1.037269249229585411e+00
2.628236443575964754e-01 1.037783550186780035e+00
2.638006839276990645e-01 1.038300228449396512e+00
2.647777234978016536e-01 1.038819289699707271e+00
2.657547630679042427e-01 1.039340739651529955e+00
2.667318026380068319e-01 1.039864584050357532e+00
2.677088422081094210e-01 1.040390828673490864e+00
2.686858817782120101e-01 1.040919479330172592e+00
2.696629213483145993e-01 1.041450541861722145e+00
2.706399609184171884e-01 1.041984022141668520e+00
2.716170004885197775e-01 1.042519926075889281e+00
2.725940400586223666e-01 1.043058259602743121e+00
2.735710796287249558e-01 1.043599028693211084e+00
2.745481191988275449e-01 1.044142239351032009e+00
2.755251587689301340e-01 1.044687897612842420e+00
2.765021983390327232e-01 1.045236009548316636e+00
2.774792379091353123e-01 1.045786581260307324e+00
2.784562774792379014e-01 1.046339618884986056e+00
2.794333170493404905e-01 1.046895128591986301e+00
2.804103566194430797e-01 1.047453116584546207e+00
2.813873961895456688e-01 1.048013589099652254e+00
2.823644357596482579e-01 1.048576552408184037e+00
2.833414753297508470e-01 1.049142012815059699e+00
2.843185148998534362e-01 1.049709976659383370e+00
2.852955544699560253e-01 1.050280450314589720e+00
2.862725940400586144e-01 1.050853440188595167e+00
2.872496336101612036e-01 1.051428952723943988e+00
2.882266731802637927e-01 1.052006994397959083e+00
2.892037127503663818e-01 1.052587571722893633e+00
2.901807523204689709e-01 1.053170691246080537e+00
2.911577918905715601e-01 1.053756359550085175e+00
2.921348314606741492e-01 1.054344583252859513e+00
2.931118710307767383e-01 1.054935369007895529e+00
2.940889106008793275e-01 1.055528723504378430e+00
2.950659501709819166e-01 1.056124653467345853e+00
2.960429897410845057e-01 1.056723165657840191e+00
2.970200293111870948e-01 1.057324266873069574e+00
2.979970688812896840e-01 1.057927963946564409e+00
2.989741084513922731e-01 1.058534263748335480e+00
2.999511480214948622e-01 1.059143173185037146e+00
3.009281875915974513e-01 1.059754699200125660e+00
3.019052271617000405e-01 1.060368848774021933e+00
3.028822667318026296e-01 1.060985628924273616e+00
3.038593063019052187e-01 1.061605046705719868e+00
3.048363458720078079e-01 1.062227109210654552e+00
3.058133854421103970e-01 1.062851823568992771e+00
3.067904250122129861e-01 1.063479196948435845e+00
3.077674645823155752e-01 1.064109236554640070e+00
3.087445041524181644e-01 1.064741949631383244e+00
3.097215437225207535e-01 1.065377343460735871e+00
3.106985832926233426e-01 1.066015425363227909e+00
3.116756228627259317e-01 1.066656202698022193e+00
3.126526624328285209e-01 1.067299682863085852e+00
3.136297020029311100e-01 1.067945873295362169e+00
3.146067415730336991e-01 1.068594781470944000e+00
3.155837811431362883e-01 1.069246414905249853e+00
3.165608207132388774e-01 1.069900781153197089e+00
3.175378602833414665e-01 1.070557887809381770e+00
3.185148998534440556e-01 1.071217742508251636e+00
3.194919394235466448e-01 1.071880352924287516e+00
3.204689789936492339e-01 1.072545726772181851e+00
3.214460185637518230e-01 1.073213871807018105e+00
3.224230581338544122e-01 1.073884795824453064e+00
3.234000977039570013e-01 1.074558506660896917e+00
3.243771372740595904e-01 1.075235012193699102e+00
3.253541768441621795e-01 1.075914320341329944e+00
3.263312164142647687e-01 1.076596439063566057e+00
3.273082559843673578e-01 1.077281376361677978e+00
3.282852955544699469e-01 1.077969140278613347e+00
3.292623351245725360e-01 1.078659738899188758e+00
3.302393746946751252e-01 1.079353180350276054e+00
3.312164142647777143e-01 1.080049472800992838e+00
3.321934538348803034e-01 1.080748624462892327e+00
3.331704934049828926e-01 1.081450643590156968e+00
3.341475329750854817e-01 1.082155538479789625e+00
3.351245725451880708e-01 1.082863317471806752e+00
3.361016121152906599e-01 1.083573988949434685e+00
3.370786516853932491e-01 1.084287561339303707e+00
3.380556912554958382e-01 1.085004043111645444e+00
3.390327308255984273e-01 1.085723442780490711e+00
3.400097703957010165e-01 1.086445768903867126e+00
3.409868099658036056e-01 1.087171030083999401e+00
3.419638495359061947e-01 1.087899234967509399e+00
3.429408891060087838e-01 1.088630392245618639e+00
3.439179286761113730e-01 1.089364510654349694e+00
3.448949682462139621e-01 1.090101598974730024e+00
3.458720078163165512e-01 1.090841666032997148e+00
3.468490473864191403e-01 1.091584720700803146e+00
3.478260869565217295e-01 1.092330771895422936e+00
3.488031265266243186e-01 1.093079828579959667e+00
3.497801660967269077e-01 1.093831899763554105e+00
3.507572056668294969e-01 1.094586994501595800e+00
3.517342452369320860e-01 1.095345121895931140e+00
3.527112848070346751e-01 1.096106291095076513e+00
3.536883243771372642e-01 1.096870511294430139e+00
3.546653639472398534e-01 1.097637791736486124e+00
3.556424035173424425e-01 1.098408141711049835e+00
