x	y	z	
2.127225909485487421e+01 -5.244959026278260161e+00 1.756279385870214682e+01
2.111145888307697049e+01 -5.593324344269787751e+00 1.730432326982842639e+01
2.093149365216295266e+01 -5.965872779088548405e+00 1.707577924991443652e+01
2.073179696562694119e+01 -6.363898182414902571e+00 1.687981167216616285e+01
2.051179768447713059e+01 -6.788556234120004973e+00 1.671949414896878494e+01
2.027091996721627254e+01 -7.240864442264767220e+00 1.659832403188732641e+01
2.000858326984139168e+01 -7.721702143100454663e+00 1.652022241166645955e+01
1.972420241127231932e+01 -8.231810339512414032e+00 1.648953398717654650e+01
1.941833383995338735e+01 -8.768644831636340342e+00 1.650873960617908764e+01
1.909028237503087055e+01 -9.331322155974175914e+00 1.658342200130295296e+01
1.873825153421984879e+01 -9.921136470160330845e+00 1.672219388032303300e+01
1.836125896786072786e+01 -1.053713069970895155e+01 1.693288888175969120e+01
1.795913645892011345e+01 -1.117609653801232739e+01 1.722256157487862893e+01
1.753252992299031376e+01 -1.183257444634176103e+01 1.759748745969119454e+01
1.708289940829054743e+01 -1.249885365384568203e+01 1.806316296695325718e+01
1.661251909566513163e+01 -1.316497215755245520e+01 1.862430545816681615e+01
1.612447729858431700e+01 -1.381871672236898796e+01 1.928485322557948578e+01
1.562267646314540670e+01 -1.444562288107932346e+01 2.004796549218279722e+01
1.511183316807066035e+01 -1.502897493434745257e+01 2.091602241171500864e+01
1.459747812470867601e+01 -1.554980595071543981e+01 2.189062506865929336e+01
1.408590606009450497e+01 -1.598741172842862035e+01 2.297235467927118790e+01
1.358459923574733352e+01 -1.632609111498526389e+01 2.415183933701748487e+01
1.310481632590551371e+01 -1.654186709731649430e+01 2.540903368100547510e+01
1.265819524889051451e+01 -1.661256976798971507e+01 2.672136185215288862e+01
1.225596200721206763e+01 -1.652221817212697985e+01 2.806360629864333589e+01
1.190893068756626505e+01 -1.626102030740528903e+01 2.940790777593196736e+01
1.162750346083685038e+01 -1.582537312405627539e+01 3.072376534674173598e+01
1.142167058209478014e+01 -1.521786252486582214e+01 3.197803638106519486e+01
1.130101039059875134e+01 -1.444726336517590681e+01 3.313493655616095168e+01
1.127316672689080335e+01 -1.352389440858756231e+01 3.415422200555139653e+01
1.134087564731653863e+01 -1.247933342229495501e+01 3.500850627910315183e+01
1.150428244772232489e+01 -1.135874032262437439e+01 3.568531815741478397e+01
1.176074121999799615e+01 -1.020133830253897500e+01 3.617712229545511349e+01
1.210481053225631065e+01 -9.040360617859242609e+00 3.648129076350019062e+01
1.252825342883287973e+01 -7.903050587265361138e+00 3.660010304713127027e+01
1.302003743028498306e+01 -6.810661592299646294e+00 3.654074604723513886e+01
1.356633453339339113e+01 -5.778457077361693450e+00 3.631531408000460459e+01
1.415227466404066448e+01 -4.820338503813175635e+00 3.594318881067821536e+01
1.476864313833467435e+01 -3.963140238269534432e+00 3.545545291905514773e+01
1.540241021201664573e+01 -3.215130364264939367e+00 3.487411579943718465e+01
1.604129455334501841e+01 -2.578129104594590881e+00 3.421923903442868919e+01
1.667455005179548522e+01 -2.049679608870661696e+00 3.351016250915510142e+01
1.729296581805961708e+01 -1.623047953523072184e+00 3.276550441126467206e+01
1.788886618404757201e+01 -1.287223141797247727e+00 3.200316123092542853e+01
1.845604606400800662e+01 -1.028688067088774805e+00 3.123807512491817207e+01
1.899010657124545887e+01 -8.396925739440188607e-01 3.047384419159656588e+01
1.948852285760370862e+01 -7.109540000101877144e-01 2.971570332441662288e+01
1.994956544412594468e+01 -6.333962933861997380e-01 2.896831789375452360e+01
2.037223910858867271e+01 -5.986241479773802832e-01 2.823514133954903826e+01
2.075628288550094425e+01 -5.989230034953715309e-01 2.751841517130301895e+01
2.110217006610616508e+01 -6.272590454579919372e-01 2.681916896808030515e+01
2.141116476908333510e+01 -6.776024869511153570e-01 2.613752845559390181e+01
2.168515089809859475e+01 -7.460556743537936075e-01 2.547396887407023058e+01
2.192588681658834204e+01 -8.291078987558956337e-01 2.482839482029826783e+01
2.213518542195828331e+01 -9.238154891041528982e-01 2.420060767211317909e+01
2.231493563868220065e+01 -1.027866905858717317e+00 2.359037209859360473e+01
2.246710241830222543e+01 -1.139582740993285714e+00 2.299741606006073980e+01
2.259372673942845466e+01 -1.257915717994777083e+00 2.242143080808003575e+01
2.269692937215949868e+01 -1.382448140731508790e+00 2.186207415274462207e+01
2.277869206477893371e+01 -1.513092989348310713e+00 2.131908899025930637e+01
2.284016963270628153e+01 -1.649685191399423712e+00 2.079227113491876011e+01
2.288235812381496359e+01 -1.792314070410727656e+00 2.028145719456146878e+01
2.290626482115587237e+01 -1.941370372078622175e+00 1.978655549747280418e+01
2.291290824295743178e+01 -2.097546264270229166e+00 1.930754609238430675e+01
2.290331814262558652e+01 -2.261835337022946479e+00 1.884448074847502141e+01
2.287853550874384467e+01 -2.435532602545110503e+00 1.839748295536946543e+01
2.283958255996932252e+01 -2.620211740309365656e+00 1.796675522914100043e+01
2.278662203658123175e+01 -2.817073691094279742e+00 1.755268338139245188e+01
2.271942525469686558e+01 -3.027245413515037953e+00 1.715563095280490202e+01
2.263783836141725558e+01 -3.252116975033375823e+00 1.677609632439322240e+01
2.254165081681145111e+01 -3.493242629548579004e+00 1.641478401651336227e+01
2.243059539391681056e+01 -3.752340817396786044e+00 1.607260468886334337e+01
2.230434817873859288e+01 -4.031294165352011127e+00 1.575067514048174999e+01
2.216252857025010314e+01 -4.332149486625700874e+00 1.545031830974853548e+01
2.200467962397978283e+01 -4.657049930311506714e+00 1.517309515794380737e+01
2.182986051757276158e+01 -5.007477092694477605e+00 1.492110758417845595e+01
2.163694487876527006e+01 -5.385839181460688962e+00 1.469628813302616699e+01
2.142482471121375553e+01 -5.794629800172627299e+00 1.450101728155129166e+01
2.119235304147309762e+01 -6.236025909479307572e+00 1.433833647997288629e+01
2.093834391899572367e+01 -6.711887827118015792e+00 1.421194815166388281e+01
2.066157241613215945e+01 -7.223759227913167713e+00 1.412621569315165715e+01
2.036077462813070582e+01 -7.772867143776997167e+00 1.408616347411787828e+01
2.003464767313827366e+01 -8.360121963707960902e+00 1.409747683739858815e+01
1.968184969219912261e+01 -8.986117433793086917e+00 1.416650209898401869e+01
1.930106897766728480e+01 -9.650984627097384916e+00 1.430014300736930544e+01
1.889195448138154276e+01 -1.035231128020462954e+01 1.450509433922533731e+01
1.845324154633790670e+01 -1.108869093772362646e+01 1.479161892868752837e+01
1.798408798099631056e+01 -1.185682882386103820e+01 1.517039205592746853e+01
1.748468235560705608e+01 -1.265026855123628380e+01 1.565139704574768942e+01
1.695624400221225869e+01 -1.345939212087925618e+01 1.624392526758020949e+01
1.640102301464374079e+01 -1.427141992223373101e+01 1.695657613548859288e+01
1.582230024852397321e+01 -1.507041073315566493e+01 1.779725710816728679e+01
1.522438732126742877e+01 -1.583726171991149378e+01 1.877318368893946499e+01
1.461260377644586939e+01 -1.655083414193251912e+01 1.989059861007736174e+01
1.399410227985094224e+01 -1.719394063645510684e+01 2.114893519763054286e+01
1.337954410050818765e+01 -1.772733307768768896e+01 2.254062424272395759e+01
1.278096151342791131e+01 -1.811240691802991520e+01 2.405153623002319563e+01
1.221139846359957382e+01 -1.831763084384597207e+01 2.566031231866354645e+01
1.168491056599319400e+01 -1.831854677546289167e+01 2.733836434224733125e+01
1.121656510556038100e+01 -1.809776986717110958e+01 2.904987480884003759e+01
1.082244103723207118e+01 -1.764498850722448964e+01 3.075179690097750296e+01
1.051962898592006823e+01 -1.695696431784015701e+01 3.239385447566117193e+01
1.032548551566256023e+01 -1.603437618063119885e+01 3.391796405434300254e+01
1.024860604179575674e+01 -1.488076398951577062e+01 3.526509621260812111e+01
1.029464508049632521e+01 -1.356287854126070691e+01 3.640174024813923381e+01
1.046582226043399366e+01 -1.214766593156226193e+01 3.730566690891988202e+01
1.075964390015039207e+01 -1.069001862646842582e+01 3.796293735236849898e+01
1.116890300805812863e+01 -9.232775462383099097e+00 3.836790314533669033e+01
1.168167928244204745e+01 -7.806721646059825659e+00 3.852320626411206206e+01
1.228133911145893187e+01 -6.430588754604999124e+00 3.843977909441601071e+01
1.294711639296328443e+01 -5.113427137246899790e+00 3.813739450215710036e+01
1.366747630531181201e+01 -3.908704830051706658e+00 3.765537349745830653e+01
1.442673374342392023e+01 -2.849063520233348967e+00 3.703044209817640109e+01
1.520667029123018565e+01 -1.941575259161966827e+00 3.629407899792433057e+01
1.599114710566959197e+01 -1.185673339318831232e+00 3.547684907514580033e+01
1.676610491669286773e+01 -5.731522942924707209e-01 3.460840339311207714e+01
1.751956402726080952e+01 -8.816789878106323641e-02 3.371747919992343867e+01
1.824169420814023468e+01 2.864290725442890095e-01 3.282312456686833713e+01
1.892586047093248069e+01 5.634987251996573798e-01 3.193233130328371772e+01
1.956751161224023861e+01 7.580135284155959940e-01 3.105403324818364652e+01
2.016349050332862092e+01 8.840709618162680972e-01 3.019480623437301858e+01
2.071203399284419078e+01 9.548919226093506296e-01 2.935886569635322729e+01
2.121277290681750571e+01 9.828207255865561986e-01 2.854806667031850154e+01
2.166670339246793375e+01 9.787161561701285262e-01 2.776245375524683112e+01
2.207580503011995177e+01 9.500575942733635593e-01 2.700219130745814411e+01
2.244243121907383909e+01 9.035254183971359598e-01 2.626653480204655366e+01
2.276914128908115487e+01 8.448222824731068670e-01 2.555458219013841159e+01
2.305869764725829185e+01 7.786093616682090435e-01 2.486534010435307351e+01
2.331406577808570546e+01 7.085063523848399436e-01 2.419772385880482091e+01
2.353841314880987312e+01 6.370969213938797449e-01 2.355055916198590538e+01
2.373484637392425611e+01 5.662871493653771626e-01 2.292273568286510965e+01
2.390597230433960618e+01 4.975722823109853254e-01 2.231334025680242306e+01
2.405428504677760415e+01 4.320140036453264942e-01 2.172152226537088637e+01
2.418223697316376786e+01 3.703021790449150252e-01 2.114649058277960947e+01
2.429223872062704714e+01 3.127548564483157434e-01 2.058751357587512842e+01
2.438665184130391594e+01 2.593254143993240501e-01 2.004392021534463808e+01
2.446742367268611673e+01 2.099141543712992330e-01 1.951514225703675010e+01
2.453600619974436015e+01 1.644880116566476147e-01 1.900069113163114309e+01
2.459379367568935493e+01 1.228777685948713172e-01 1.850009880674537044e+01
2.464213752156532067e+01 8.479048022962540343e-02 1.801291836382441502e+01
2.468234632625021518e+01 4.980947430854043567e-02 1.753872399813855054e+01
2.471567103645345398e+01 1.740668016297494680e-02 1.707711268608423083e+01
2.474297491780770386e+01 -1.277748245368518637e-02 1.662773270660103364e+01
2.476489272310055156e+01 -4.101867499666904393e-02 1.619025132766698150e+01
2.478205158671332953e+01 -6.765446569804842158e-02 1.576434164658247283e+01
2.479504456298008463e+01 -9.306006592846113867e-02 1.534968750207258736e+01
2.480443062618756400e+01 -1.176483301970397410e-01 1.494598347428824425e+01
2.481068428396137193e+01 -1.418253723654801512e-01 1.455293712943776541e+01
2.481406732786787472e+01 -1.658686373200450870e-01 1.417027181749106823e+01
2.481481496632739336e+01 -1.900752547651771429e-01 1.379771759825237254e+01
2.481313947099494044e+01 -2.147638191100824934e-01 1.343501293739507219e+01
2.480922817326603536e+01 -2.402726545379641476e-01 1.308190483100530699e+01
2.480323868440793689e+01 -2.669566746393753909e-01 1.273814906213132225e+01
2.479523832480548151e+01 -2.951322696597019624e-01 1.240351091527524829e+01
2.478522989208755689e+01 -3.250924772866747303e-01 1.207776341210361437e+01
2.477319992262946258e+01 -3.571634753147692187e-01 1.176068875094230926e+01
2.475911946541013364e+01 -3.917066144631151658e-01 1.145207851472712335e+01
2.474294408201215489e+01 -4.291184183753968817e-01 1.115173367100461022e+01
2.472461294950240429e+01 -4.698305098884169584e-01 1.085946475753987350e+01
2.470399830728470292e+01 -5.142855321360909615e-01 1.057509697780641389e+01
2.468092491694164536e+01 -5.629148335126109570e-01 1.029845873052013516e+01
2.465519865669361721e+01 -6.162055955144987163e-01 1.002939173313707855e+01
2.462659348655846969e+01 -6.747113634433625773e-01 9.767756697925548792e+00
2.459485144835148418e+01 -7.390520464059762151e-01 9.513433331965741147e+00
2.455968266568547520e+01 -8.099139173140914583e-01 9.266320337150453668e+00
2.452076534397063767e+01 -8.880496128847115145e-01 9.026335410184007202e+00
2.447774230319801703e+01 -9.742770266048825789e-01 8.793417687075125500e+00
2.442997989689049376e+01 -1.069394401344815781e+00 8.567681714844862739e+00
2.437703705141736776e+01 -1.174354425100060828e+00 8.349066436309124484e+00
2.431857353172966185e+01 -1.290317531650446270e+00 8.137462318793254212e+00
2.425412379162052190e+01 -1.418591798748503496e+00 7.932883206932634934e+00
2.418309697372542644e+01 -1.560632948119092367e+00 7.735466322673255846e+00
2.410477690952188468e+01 -1.718044345459947442e+00 7.545472265270845469e+00
2.401832211932957861e+01 -1.892577000441453272e+00 7.363285011291330839e+00
2.392276581231054777e+01 -2.086129566706223848e+00 7.189411914611200771e+00
2.381701588646883394e+01 -2.300748341869844005e+00 7.024483706416729589e+00
2.369985492865071208e+01 -2.538627267520386255e+00 6.869254495204499378e+00
2.356994021454454824e+01 -2.802107929218726312e+00 6.724601766781171719e+00
2.342580370868116191e+01 -3.093679556497779259e+00 6.591526384263890037e+00
2.326582970516222204e+01 -3.415695141505327825e+00 6.471650499168369208e+00
2.308831016185163065e+01 -3.770405130462082255e+00 6.368237218632599728e+00
2.289165444264776639e+01 -4.162924180063317436e+00 6.281818363002239280e+00
2.267405503073471351e+01 -4.598474377486741815e+00 6.213762339201005069e+00
2.243345192701245594e+01 -5.082024340267264684e+00 6.166808697746981593e+00
2.216753265009720053e+01 -5.618289216296310506e+00 6.145068132752865786e+00
2.187373223632203079e+01 -6.211730683820521293e+00 6.154022481925951915e+00
2.154923323973577709e+01 -6.866556951444042767e+00 6.200524726568030331e+00
2.119096573210374146e+01 -7.586722758127033117e+00 6.292798991575470957e+00
2.079560730290723924e+01 -8.375929373186622229e+00 6.440440545439323650e+00
2.035958305934473600e+01 -9.237624596294610413e+00 6.654415800244865231e+00
1.987906562633015994e+01 -1.017500275748083460e+01 6.947062311672214996e+00
1.935023260018745717e+01 -1.119051761902801623e+01 7.331961020412647301e+00
1.877269904583859272e+01 -1.228011458106359655e+01 7.824496131128127807e+00
1.814245497397948981e+01 -1.344590023237583587e+01 8.448190855669698962e+00
1.745599334543971537e+01 -1.468482487375414358e+01 9.227775390853997450e+00
1.671239007284040312e+01 -1.598434760008215250e+01 1.018741033257608919e+01
1.591330402059638160e+01 -1.732243630033396542e+01 1.135068667580661028e+01
1.506297700491302649e+01 -1.866756765757972403e+01 1.274062581459583399e+01
1.416823379378767811e+01 -1.997872714898285551e+01 1.437967954207235977e+01
1.323848210701170203e+01 -2.120540904579726060e+01 1.628973005043888023e+01
1.228599860059344095e+01 -2.229081420244919798e+01 1.848846470448982160e+01
1.133029793206738667e+01 -2.316772025926455569e+01 2.096342649947082393e+01
1.039762878576865113e+01 -2.373882441387854669e+01 2.368457208459730623e+01
9.517712081039462646e+00 -2.392179800177173021e+01 2.659896995872712466e+01
8.723657480708396861e+00 -2.365367555887992879e+01 2.962884641863688273e+01
8.051963391093060807e+00 -2.289085482159232399e+01 3.267158555901434625e+01
7.542421891460236338e+00 -2.160853885365823501e+01 3.559972936035944002e+01
7.227686854152914009e+00 -1.978558882293414456e+01 3.826764168270562294e+01
7.134423521268814739e+00 -1.753698304897041282e+01 4.054855615231254262e+01
7.280121641298215707e+00 -1.501300939012551616e+01 4.235125724951009829e+01
7.667167939098916918e+00 -1.233950450003226784e+01 4.361980266008295359e+01
8.282846115896866479e+00 -9.617853827586925419e+00 4.433352327527835968e+01
9.099336849285908357e+00 -6.924991616956283735e+00 4.450702319180055611e+01
1.008126290143735915e+01 -4.346690024023817323e+00 4.419305848209985754e+01
1.120207429495190077e+01 -2.033674412539959953e+00 4.348248482746913623e+01
1.242004397850514330e+01 -4.271234697371362188e-02 4.246943581301331250e+01
1.369511455724434512e+01 1.605809613576964168e+00 4.124802241689862115e+01
1.499018871364480177e+01 2.922335966546352637e+00 3.991270545920642121e+01
1.627225051158947977e+01 3.940940048590364064e+00 3.854429784471140152e+01
1.751632375080227888e+01 4.698195965656617901e+00 3.718398589496147366e+01
1.870330808617353924e+01 5.235611766958265356e+00 3.586670023723844736e+01
1.981948553159919513e+01 5.594723376607658949e+00 3.461583537218611184e+01
2.085653017239772566e+01 5.816964147399462881e+00 3.344299530998889480e+01
2.181021472174898435e+01 5.938632185843898625e+00 3.235152949626478858e+01
2.268079884233214116e+01 5.985781227969072305e+00 3.133938432265073004e+01
2.347110358035162747e+01 5.981235429899404821e+00 3.040148967070426522e+01
2.418478929896775753e+01 5.944226508636501372e+00 2.953246364266420088e+01
2.482635567829786183e+01 5.890393742059225168e+00 2.872661256144926512e+01
2.540114171541451782e+01 5.831783968923863526e+00 2.797793097066032786e+01
2.591532572434828197e+01 5.776851588863886278e+00 2.728010163457698667e+01
2.637634954542450672e+01 5.731894236492179218e+00 2.662724773739312667e+01
2.679052588397684787e+01 5.701760550329393773e+00 2.601558662948846745e+01
2.716301724188702238e+01 5.689584921706757115e+00 2.544200899893050405e+01
2.749907827846676156e+01 5.697936222855923383e+00 2.490381314455001061e+01
2.780405582438864798e+01 5.728817825793516505e+00 2.439870497945901917e+01
2.808338888168561454e+01 5.783667602321000523e+00 2.392479803105177893e+01
2.834260862375220569e+01 5.863357924024804824e+00 2.348061344100261394e+01
2.858718750025502331e+01 5.968129241825076647e+00 2.306512085571418424e+01
2.882061297406297840e+01 6.097577742291082181e+00 2.267832569451289615e+01
2.904544780746994093e+01 6.251893354855760698e+00 2.232086341808145136e+01
2.926435043660936941e+01 6.431149727887075507e+00 2.199346181921572807e+01
2.948000013451996182e+01 6.635156888599518687e+00 2.169694318049735315e+01
2.969509701114520084e+01 6.863461243053597727e+00 2.143222427429420307e+01
2.991236201333427402e+01 7.115345576156706819e+00 2.120031636275916398e+01
3.013453686553256006e+01 7.389829037258289546e+00 2.100232520255893220e+01
3.036364115895633731e+01 7.685814237305006458e+00 2.083974382228642952e+01
3.060049639733860261e+01 8.002821094967064397e+00 2.071510979792069662e+01
3.084595656106895234e+01 8.340141470313939820e+00 2.063111467988152725e+01
3.110077394451880650e+01 8.696469365401535256e+00 2.059037750859083715e+01
3.136559915604085802e+01 9.069900924271363962e+00 2.059544481447260367e+01
3.164098111797014212e+01 9.457934432952068704e+00 2.064879061795268811e+01
3.192736706662333290e+01 9.857470319458412789e+00 2.075281642945900629e+01
3.222510255229913412e+01 1.026481115379183429e+01 2.090985124942158180e+01
3.253412957393744875e+01 1.067609733344388090e+01 2.112163037892957362e+01
3.285292385806104676e+01 1.108759432044750959e+01 2.138942512192430812e+01
3.318019365352284922e+01 1.149272392796401299e+01 2.171701371534981462e+01
3.351424809499608415e+01 1.188437276129996434e+01 2.210680542658171177e+01
3.385288352366116982e+01 1.225513053871178393e+01 2.255950883766164594e+01
3.419338348720712162e+01 1.259729009140741773e+01 2.307413184529894323e+01
3.453251873983087705e+01 1.290284736354540662e+01 2.364798166086999842e+01
3.486654724223654966e+01 1.316350141223432857e+01 2.427666481041681479e+01
3.519121416163687144e+01 1.337065440753411139e+01 2.495408713464950523e+01
3.550175187175224067e+01 1.351541163245513211e+01 2.567245378894465091e+01
3.579288627838582215e+01 1.358857996248415922e+01 2.642228227116057226e+01
3.606061731531093528e+01 1.358143939915346721e+01 2.719547297453197388e+01
3.629931581459321421e+01 1.349038632000983640e+01 2.797769693563154547e+01
3.650237918969558848e+01 1.331483800345188406e+01 2.875124433586469408e+01
3.666436908372530468e+01 1.305594455634686923e+01 2.949988116462741417e+01
3.678101136943488569e+01 1.271658891402993596e+01 3.020884921930958456e+01
3.684919614922144149e+01 1.230138684030456275e+01 3.086486610529275154e+01
3.686697775512688224e+01 1.181668692744209004e+01 3.145612523595109167e+01
3.683357474883787575e+01 1.127057059618315549e+01 3.197229583264976682e+01
3.674936992168593974e+01 1.067285209573561566e+01 3.240452292474745377e+01
3.661573649551043275e+01 1.003538906945377462e+01 3.274530718747969615e+01
3.643280830710558860e+01 9.377056053887098841e+00 3.298798927536620340e+01
3.620427484571485621e+01 8.714319199439568564e+00 3.313177847934765197e+01
3.593527661638340476e+01 8.060430846913241965e+00 3.317867460219189013e+01
3.563117594235473717e+01 7.427113469202970109e+00 3.313233906281606522e+01
3.529755696507157126e+01 6.824559671298182195e+00 3.299809489628682968e+01
3.494022564417453935e+01 6.261432190280174837e+00 3.278292675382015631e+01
3.456520975750304814e+01 5.744863895323936376e+00 3.249548090278137380e+01
3.417875890109476700e+01 5.280457787697378613e+00 3.214606522668492516e+01
3.378734448918676492e+01 4.872287000762616671e+00 3.174664922519540156e+01
3.339750843312884854e+01 4.521135891075264368e+00 3.130932416789089601e+01
3.301442063813070149e+01 4.222820014773494002e+00 3.084056854747544563e+01
3.264210330857327591e+01 3.976387461351401420e+00 3.034668047860484563e+01
3.228411284747789267e+01 3.780386227990500725e+00 2.983370147048523435e+01
3.194354787349409008e+01 3.632589683904050126e+00 2.930727812333563875e+01
3.162304922089914783e+01 3.529996570336766837e+00 2.877266212838729942e+01
3.132479993959898223e+01 3.468831000565079314e+00 2.823471026788516625e+01
3.105052529512675363e+01 3.444542459896702269e+00 2.769788441508563892e+01
3.080149276864366925e+01 3.451805805670963956e+00 2.716625153425769312e+01
3.057851205693939534e+01 3.484521267258681387e+00 2.664348368068402095e+01
3.038160116402862698e+01 3.538079563075704037e+00 2.613194002989922637e+01
3.020965617635830469e+01 3.614431594604794018e+00 2.563109783857451163e+01
3.006229907738800122e+01 3.712008640678746030e+00 2.514214027077029456e+01
2.993915349380456092e+01 3.829162843693168838e+00 2.466636215052476899e+01
2.983977935745847887e+01 3.964544513285639393e+00 2.420500683557995814e+01
2.976367290536426680e+01 4.117102126335552725e+00 2.375926621738283018e+01
2.971026667970056323e+01 4.286082326963738254e+00 2.333028072108618289e+01
2.967892952780979243e+01 4.471029926533109489e+00 2.291913930554676426e+01
2.966896660219840243e+01 4.671787903648246143e+00 2.252687946332652302e+01
2.967956026248674917e+01 4.888492569114860409e+00 2.215453967113384692e+01
2.970965824520546761e+01 5.121406084578053353e+00 2.180361344122563239e+01
2.975933002027956320e+01 5.370732572323047016e+00 2.147529724900622483e+01
2.982877704836024435e+01 5.636665257649475791e+00 2.117086089737419741e+01
2.991808877340979222e+01 5.919389292071072006e+00 2.089179858272369827e+01
3.002724262270130851e+01 6.219081753314855021e+00 2.063982889494525352e+01
3.015610400681907777e+01 6.535911645322331154e+00 2.041689481742454859e+01
3.030442631965845379e+01 6.870039898248952781e+00 2.022516372704313525e+01
3.047185093842548298e+01 7.221619368463341182e+00 2.006702739417873715e+01
3.065790722363752963e+01 7.590794838548722723e+00 1.994510198270443269e+01
3.086201251912285670e+01 7.977703017301983834e+00 1.986222804998922697e+01
3.108347218245032195e+01 8.382472302567276046e+00 1.982147027462133337e+01
3.132196118356168313e+01 8.803549442121015645e+00 1.982469809215267631e+01
3.157801019285491151e+01 9.238659028353168878e+00 1.987521123313369742e+01
3.185177925268087407e+01 9.686006595617838499e+00 1.997775847947463035e+01
3.214294917591268330e+01 1.014283627429501600e+01 2.013642103930190075e+01
3.245072154594686253e+01 1.060543079079249473e+01 2.035461254695857036e+01
3.277381871670259272e+01 1.106911146754460340e+01 2.063507906300406702e+01
3.311048381262213525e+01 1.152823822301284373e+01 2.097989907421452571e+01
3.345848072866984779e+01 1.197620957168458666e+01 2.139048349358175471e+01
3.381509413033365519e+01 1.240546262407503875e+01 2.186757566031469935e+01
3.417712945362434596e+01 1.280747308672620122e+01 2.241125133983893036e+01
3.454091290507476231e+01 1.317275526220607418e+01 2.302091872379526194e+01
3.490269332025391691e+01 1.349204248789589755e+01 2.369515196338696228e+01
3.525847481525475757e+01 1.375649069152167669e+01 2.442867908859727422e+01
3.560201265188624120e+01 1.395284188436862394e+01 2.521243790691438491e+01
3.592706116082180756e+01 1.406990194739750244e+01 2.603588800888183741e+01
3.622753145986946777e+01 1.409898894307401207e+01 2.688707986494110358e+01
3.649749145397090899e+01 1.403393311536817833e+01 2.775265482542938500e+01
3.673116583520184975e+01 1.387107688975435416e+01 2.861784512058076047e+01
3.692293608277140748e+01 1.360927487321176343e+01 2.946647386052372397e+01
3.706734046302310048e+01 1.324989385422380472e+01 3.028095503528488308e+01
3.715907711033509031e+01 1.279678769942048433e+01 3.104228597606559248e+01
3.719432091587216149e+01 1.225288189705434050e+01 3.172981103293951222e+01
3.717149103495138718e+01 1.163415323291537717e+01 3.232928721655599702e+01
3.709007062732147375e+01 1.096212147097979361e+01 3.283148851944599045e+01
3.695091791296333383e+01 1.025606919545570506e+01 3.322964787967737266e+01
3.675626617209054814e+01 9.533041810785169545e+00 3.351945718085388393e+01
3.650972374514874730e+01 8.807847541641157463e+00 3.369906725211686904e+01
3.621627403281572555e+01 8.093057432929054329e+00 3.376908786814403385e+01
3.588227549600228627e+01 7.399005349788191133e+00 3.373258774914965841e+01
3.551546165585094172e+01 6.733787977588782780e+00 3.359509456088491675e+01
3.512418839150530658e+01 6.105006726813776652e+00 3.336541360403473533e+01
3.471301639604185141e+01 5.528780822714049137e+00 3.305837515558661011e+01
3.428907943446272100e+01 5.011964357466959896e+00 3.268431887928457513e+01
3.385958341419513573e+01 4.557646367312186086e+00 3.225276237204004559e+01
3.343102129213444584e+01 4.167014958803335389e+00 3.177340465481907472e+01
3.300917307464499828e+01 3.839357308808591718e+00 3.125612617264357596e+01
3.259910581755835324e+01 3.572059664509043664e+00 3.071098879458925879e+01
3.220517362617446366e+01 3.360607343399838687e+00 3.014823581378697526e+01
3.183101778078125221e+01 3.198586173808191546e+00 2.957828900869152378e+01
3.147959452158989890e+01 3.080894968900012021e+00 2.900596258034950736e+01
3.115262869221161779e+01 3.004605922852873423e+00 2.843212648456401936e+01
3.085119942393187387e+01 2.965653568845177279e+00 2.786038520144096253e+01
3.057610781916282150e+01 2.960219383520494407e+00 2.729385425671290832e+01
3.032787695144410378e+01 2.984731786987553814e+00 2.673516022174069917e+01
3.010675186544163751e+01 3.035866142820224933e+00 2.618644071351105040e+01
2.991269957694831305e+01 3.110544758057613990e+00 2.564934439463775107e+01
2.974540907288432123e+01 3.205936883203817533e+00 2.512503097336282210e+01
2.960413738196820432e+01 3.319750596710278501e+00 2.461435193724367210e+01
2.948755878026175736e+01 3.451322166652206480e+00 2.411859514416650896e+01
2.939514740053014208e+01 3.599544641383828569e+00 2.363852130056363876e+01
2.932642054570558088e+01 3.763475727637318080e+00 2.317488228211688650e+01
2.928083532643589137e+01 3.942480638918445468e+00 2.272851256209667881e+01
2.925778866108478482e+01 4.136232095506310991e+00 2.230032921136312751e+01
2.925661727573183057e+01 4.344710324452883299e+00 2.189133189836688231e+01
2.927659770417234952e+01 4.568203059583828107e+00 2.150260288914730111e+01
2.931694628791750290e+01 4.807305541497961521e+00 2.113530704733368992e+01
2.937681917619433136e+01 5.062920517567576439e+00 2.079069183414475219e+01
2.945533961703372228e+01 5.336149843996073727e+00 2.047011104498219680e+01
2.955233260947602503e+01 5.627128613968952919e+00 2.017521696650653240e+01
2.966830349027254954e+01 5.936499898120966456e+00 1.990761807087452695e+01
2.980366457718653095e+01 6.264987405464861325e+00 1.966913154083042059e+01
2.995870859500539751e+01 6.613100676279403345e+00 1.946186444645620384e+01
3.013360867554044731e+01 6.981135082108494316e+00 1.928821374517242049e+01
3.032841835762706495e+01 7.369171825761685390e+00 1.915086628173787275e+01
3.054307158712416381e+01 7.777077941313047305e+00 1.905279878824998363e+01
3.077738271691500671e+01 8.204506294102831276e+00 1.899727788414421781e+01
3.103104650690667654e+01 8.650895580736376544e+00 1.898786007619448668e+01
3.130363812403039248e+01 9.115470329084718770e+00 1.902839175851309861e+01
3.159457031678072525e+01 9.597179913338230506e+00 1.912276923046865562e+01
