x y z
-6.018505528884054122e-03 7.110393128738558451e-03 8.678009924642044121e-05
-6.584590974838053570e-03 6.713557936376340386e-03 8.842869847100049395e-05
-7.125158277936015708e-03 6.272202324345116896e-03 9.010840248316041878e-05
-7.636743216644354022e-03 5.787912588984551326e-03 9.181977909468942072e-05
-8.115975432602272679e-03 5.262542020734770933e-03 9.356340574260287154e-05
-8.559598828188904468e-03 4.698205778168333159e-03 9.533986963354717007e-05
-8.964491724800667180e-03 4.097274216596679536e-03 9.714976789000756281e-05
-9.327686665688060194e-03 3.462364678233691758e-03 9.899370769833513398e-05
-9.646389746899809367e-03 2.796331759558761364e-03 1.008723064586107592e-04
-9.917999360220952285e-03 2.102256080266519389e-03 1.027861919363607681e-04
-1.014012423298221027e-02 1.383431586971808468e-03 1.047360024161443870e-04
-1.031060065126648828e-02 6.433514336110822754e-04 1.067223868570263791e-04
-1.042750875535128179e-02 -1.143075108076947825e-04 1.087460050499546819e-04
-1.048918779920091603e-02 -8.857014678513802728e-04 1.108075277770594535e-04
-1.049425026945841576e-02 -1.666837801005662412e-03 1.129076369728894272e-04
-1.044159476367566633e-02 -2.453594236785427117e-03 1.150470258876057372e-04
-1.033041753245145765e-02 -3.241739171705099783e-03 1.172263992521477462e-04
-1.016022259570581281e-02 -4.026952973539545295e-03 1.194464734453899561e-04
-9.930842193142231863e-03 -4.804855908334989927e-03 1.217082669649556699e-04
-9.642459132605087427e-03 -5.571045544968152366e-03 1.240135665880687460e-04
-9.295541081763331395e-03 -6.321086965390884486e-03 1.263632244267843630e-04
-8.890882809606454051e-03 -7.050547269190107595e-03 1.287580139292396277e-04
-8.429612233006408828e-03 -7.755021704367171323e-03 1.311987240340571962e-04
-7.913190661801818709e-03 -8.430158541896782751e-03 1.336861594915428233e-04
-7.343411196586127794e-03 -9.071684142934409098e-03 1.362211411913141019e-04
-6.722395252079319157e-03 -9.675428082067612928e-03 1.388045064964411369e-04
-6.052587189032654878e-03 -1.023734818707177502e-02 1.414371095841839661e-04
-5.336747047966682034e-03 -1.075355535343699639e-02 1.441198217934145753e-04
-4.577941388623430613e-03 -1.122033799050364822e-02 1.468535319788108950e-04
-3.779532249763313274e-03 -1.163418595540375959e-02 1.496391468719150155e-04
-2.945164254801563644e-03 -1.199181383116790581e-02 1.524775914491507337e-04
-2.078749899695323845e-03 -1.229018340633737834e-02 1.553698093068939712e-04
-1.184453070401199001e-03 -1.252652521522684692e-02 1.583167630436968379e-04
-2.666708480602195900e-04 -1.269835900061740651e-02 1.613194346497662571e-04
6.699863292262889366e-04 -1.280351296412232665e-02 1.643788259037986025e-04
1.620716068658639014e-03 -1.284014167375382466e-02 1.674959587772779836e-04
2.580546899415623978e-03 -1.280674250331681474e-02 1.706718758463450275e-04
3.544362524193786588e-03 -1.270217048415104785e-02 1.739076407113474216e-04
4.506927336508529357e-03 -1.252565145641597669e-02 1.772043384241835399e-04
5.462913085552120740e-03 -1.227679341453866840e-02 1.805630759235565981e-04
6.406926561797753571e-03 -1.195559594959551622e-02 1.839849824782543162e-04
7.333538168494022243e-03 -1.156245770023902296e-02 1.874712101385753583e-04
8.237311236759161520e-03 -1.109818173327441725e-02 1.910229341960247116e-04
9.112831935214718224e-03 -1.056397878509475127e-02 1.946413536514011956e-04
9.954739619042826324e-03 -9.961468305850620236e-03 1.983276916914073439e-04
1.075775745805264937e-02 -9.292677259413380589e-03 2.020831961739059598e-04
1.151672317884767406e-02 -8.560036643832348580e-03 2.059091401219598487e-04
1.222661975252926740e-02 -7.766375709032280646e-03 2.098068222267855350e-04
1.288260585659176116e-02 -6.914913860885505206e-03 2.137775673597587934e-04
1.348004593778831528e-02 -6.009250253461455651e-03 2.178227270936097966e-04
1.401453970180252702e-02 -5.053351084137316235e-03 2.219436802329510479e-04
1.448195085556597782e-02 -4.051534619283148064e-03 2.261418333542779887e-04
1.487843492903724758e-02 -3.008453991337730130e-03 2.304186213555915470e-04
1.520046600520974511e-02 -1.929077821201655900e-03 2.347755080157892674e-04
1.544486219005274975e-02 -8.186687329157351983e-04 2.392139865639748841e-04
1.560880965801163429e-02 3.172401595056218099e-04 2.437355802588404309e-04
1.568988511359451291e-02 1.472870700530831299e-03 2.483418429782769310e-04
1.568607651544273729e-02 2.642226971901597953e-03 2.530343598193684367e-04
1.559580191610679227e-02 3.819124284766261916e-03 2.578147477089316980e-04
1.541792627850474204e-02 4.997219756560335006e-03 2.626846560247640336e-04
1.515177613870101470e-02 6.170044332940629456e-03 2.676457672277621734e-04
1.479715199417728534e-02 7.331036104555427660e-03 2.726997975050800401e-04
1.435433830713580411e-02 8.473574758553278560e-03 2.778484974244976153e-04
1.382411102353752440e-02 9.591016995557612862e-03 2.830936526001666636e-04
1.320774252048375827e-02 1.067673273443333140e-02 2.884370843699149206e-04
1.250700390714914664e-02 1.172414191959614445e-02 2.938806504842755461e-04
1.172416461770745162e-02 1.272675173892901836e-02 2.994262458074360808e-04
1.086198924850106939e-02 1.367819405461531690e-02 3.050758030302666069e-04
9.923731606018009951e-03 1.457226284443681116e-02 3.108312933956344131e-04
8.913125946998232477e-03 1.540295144734011787e-02 3.166947274361702337e-04
7.834375407106507552e-03 1.616448940440784812e-02 3.226681557246888080e-04
6.692137630019959725e-03 1.685137868479374273e-02 3.287536696374500247e-04
5.491507624397193310e-03 1.745842908573489588e-02 3.349534021304466478e-04
4.237997891938358533e-03 1.798079259645846834e-02 3.412695285289296622e-04
2.937515885542599670e-03 1.841399651766378875e-02 3.477042673303492129e-04
1.596338872312296061e-03 1.875397513130690891e-02 3.542598810209332343e-04
2.210862917835672281e-04 1.899709971963270405e-02 3.609386769060835866e-04
-1.181310284836336244e-03 1.914020673780074747e-02 3.677430079548132599e-04
-2.603639473534459948e-03 1.918062395101570797e-02 3.746752736584242497e-04
-4.038444538854443246e-03 1.911619435479317702e-02 3.817379209036297146e-04
-5.478059847916182112e-03 1.894529770584235315e-02 3.889334448603470711e-04
-6.914649153570344084e-03 1.866686950100065329e-02 3.962643898843594566e-04
-8.340245530144516431e-03 1.828041725267726819e-02 4.037333504350763347e-04
-9.746792772934342181e-03 1.778603392131257455e-02 4.113429720086066665e-04
-1.112618806110370756e-02 1.718440837839093835e-02 4.190959520863593211e-04
-1.247032567306001656e-02 1.647683278749988503e-02 4.269950410994109843e-04
-1.377114153371977734e-02 1.566520680575606006e-02 4.350430434088479428e-04
-1.502065836447330667e-02 1.475203852354325766e-02 4.432428183023262862e-04
-1.621103119913325577e-02 1.374044207686943297e-02 4.515972810070757694e-04
-1.733459302278758662e-02 1.263413188366725379e-02 4.601094037195735550e-04
-1.838390028532782897e-02 1.143741347295185867e-02 4.687822166521373097e-04
-1.935177803752354334e-02 1.015517089383938774e-02 4.776188090966611093e-04
-2.023136443493137385e-02 8.792850709908829263e-03 4.866223305057502946e-04
-2.101615435367326298e-02 7.356442603191941203e-03 4.957959915914771608e-04
-2.170004186224974013e-02 5.852456631076640402e-03 5.051430654420241938e-04
-2.227736129507387405e-02 4.287897198534102068e-03 5.146668886564521308e-04
-2.274292667635018084e-02 2.670233827212781935e-03 5.243708624978321835e-04
-2.309206924728766583e-02 1.007368821977839548e-03 5.342584540650217135e-04
-2.332067285542277837e-02 -6.923980456735714722e-04 5.443331974833054594e-04
-2.342520697204345664e-02 -2.420407699357771201e-03 5.545986951141837745e-04
-2.340275711232448624e-02 -4.167682608609685029e-03 5.650586187845619028e-04
-2.325105244279509001e-02 -5.924970155028358963e-03 5.757167110355843487e-04
-2.296849037212926603e-02 -7.682788323051375004e-03 5.865767863914093504e-04
-2.255415793394235924e-02 -9.431473508362353195e-03 5.976427326481560188e-04
-2.200784978424920324e-02 -1.116123022149656530e-02 6.089185121833259840e-04
-2.133008265143975651e-02 -1.286218244967336083e-02 6.204081632859367737e-04
-2.052210609299406907e-02 -1.452442642638826845e-02 6.321158015076701721e-04
-1.958590943062691464e-02 -1.613808454589878150e-02 6.440456210352973974e-04
-1.852422475404841978e-02 -1.769336014854581626e-02 6.562018960846495441e-04
-1.734052590296361954e-02 -1.918059289295010253e-02 6.685889823164402291e-04
-1.603902335723700681e-02 -2.059031442256765987e-02 6.812113182741920837e-04
-1.462465498620500216e-02 -2.191330402698435376e-02 6.940734268445795593e-04
-1.310307262984809068e-02 -2.314064399271087077e-02 7.071799167404598570e-04
-1.148062450682028196e-02 -2.426377433418547974e-02 7.205354840068804853e-04
-9.764333467060579488e-03 -2.527454659325094680e-02 7.341449135503723368e-04
-7.961871129785779919e-03 -2.616527639457458254e-02 7.480130806917981417e-04
-6.081527970935842776e-03 -2.692879444538504377e-02 7.621449527430754862e-04
-4.132179447520968781e-03 -2.755849567051064930e-02 7.765455906080688661e-04
-2.123248269659260088e-03 -2.804838617805522835e-02 7.912201504079306074e-04
-6.466295426583090408e-05 -2.839312775714545808e-02 8.061738851312382501e-04
2.033187182746508132e-03 -2.858807961702039546e-02 8.214121463091815555e-04
4.159500416437807851e-03 -2.862933708631441171e-02 8.369403857161640797e-04
6.303114183734248588e-03 -2.851376700267579944e-02 8.527641570960752936e-04
8.452559612767480968e-03 -2.823903953584829679e-02 8.688891179145910365e-04
1.059611876774564296e-02 -2.780365620197508547e-02 8.853210311377990478e-04
1.272188434694606143e-02 -2.720697384312313269e-02 9.020657670374573845e-04
1.481782155299082165e-02 -2.644922436380615915e-02 9.191293050232366780e-04
1.687183183729945579e-02 -2.553153003554857470e-02 9.365177355022304010e-04
1.887181820466582796e-02 -2.445591420119353973e-02 9.542372617660964612e-04
2.080575174934987115e-02 -2.322530723264085162e-02 9.722942019061346728e-04
2.266173908104223908e-02 -2.184354761890537622e-02 9.906949907566239572e-04
2.442809028764993465e-02 -2.031537808570674924e-02 1.009446181866790939e-03
2.609338707213430461e-02 -1.864643667314095504e-02 1.028554449501681419e-03
2.764655069273518756e-02 -1.684324272420147789e-02 1.048026590672342497e-03
2.907690932986920287e-02 -1.491317776391603254e-02 1.067869527195594191e-03
3.037426449890978306e-02 -1.286446127647941987e-02 1.088090307783769715e-03
3.152895612596580410e-02 -1.070612141588569814e-02 1.108696110164763106e-03
3.253192590374700405e-02 -8.447960714031548315e-03 1.129694243232705776e-03
3.337477854667519894e-02 -6.100516878925291327e-03 1.151092149229663393e-03
3.404984056858730013e-02 -3.675018804366582837e-03 1.172897405958661654e-03
3.455021621271946175e-02 -1.183337941062483599e-03 1.195117729028420629e-03
3.486984017214864867e-02 1.362064792500131778e-03 1.217760974130160240e-03
3.500352674950764353e-02 3.948196353184174785e-03 1.240835139346793898e-03
3.494701511756194423e-02 6.561592936766834014e-03 1.264348367494931178e-03
3.469701035711175025e-02 9.188385101772354735e-03 1.288308948499992035e-03
3.425121996562448257e-02 1.181436636774277522e-02 1.312725321804844754e-03
3.360838554895635016e-02 1.442506497749752002e-02 1.337606078812323285e-03
3.276830942942549757e-02 1.700581848954585071e-02 1.362959965361955480e-03
3.173187592627312731e-02 1.954185084481413481e-02 1.388795884241355010e-03
3.050106708911229023e-02 2.201835153134828679e-02 1.415122897732556256e-03
2.907897269120639921e-02 2.442055645184677132e-02 1.441950230193762492e-03
2.746979431724597825e-02 2.673383008184581147e-02 1.469287270676803347e-03
2.567884340956147135e-02 2.894374849130584501e-02 1.497143575580748035e-03
2.371253316730952132e-02 3.103618278930704924e-02 1.525528871342032985e-03
2.157836422494766732e-02 3.299738254069495974e-02 1.554453057161461890e-03
1.928490406911030630e-02 3.481405869492609079e-02 1.583926207768546332e-03
1.684176018668159108e-02 3.647346556111413091e-02 1.613958576223471688e-03
1.425954697122471665e-02 3.796348135949356023e-02 1.644560596757179034e-03
1.154984644983202483e-02 3.927268687822645793e-02 1.675742887649918226e-03
8.725162927704326402e-03 4.039044176576492978e-02 1.707516254148634064e-03
5.798871683157696792e-03 4.130695799288477965e-02 1.739891691423675829e-03
2.785161881133924912e-03 4.201337002504097057e-02 1.772880387565132230e-03
-3.010260915935378495e-04 4.250180125490533173e-02 1.806493726619292457e-03
-3.444068631605996019e-03 4.276542625680634230e-02 1.840743291665553625e-03
-6.627731992448608091e-03 4.279852843931113149e-02 1.875640867934250328e-03
-9.835250121439162788e-03 4.259655268932613370e-02 1.911198445965806838e-03
-1.304940692223991935e-02 4.215615262081414544e-02 1.947428224811578604e-03
-1.625262257478211556e-02 4.147523206346840491e-02 1.984342615276875072e-03
-1.942704351455564957e-02 4.055298045138091417e-02 2.021954243206521180e-03
-2.255463564534904153e-02 3.938990179879820613e-02 2.060275952813416141e-03
-2.561728033337275223e-02 3.798783697937940101e-02 2.099320810050511483e-03
-2.859687270654134167e-02 3.634997905683664404e-02 2.139102106026591951e-03
-3.147542176069927089e-02 3.448088144831098351e-02 2.179633360466377932e-03
-3.423515175487952533e-02 3.238645873718881685e-02 2.220928325215264492e-03
-3.685860436049791244e-02 3.007397998911219214e-02 2.263000987789236078e-03
-3.932874101479489487e-02 2.755205446353394677e-02 2.305865574970351103e-03
-4.162904491701151927e-02 2.483060965312014479e-02 2.349536556448185865e-03
-4.374362209684443809e-02 2.192086162440374034e-02 2.394028648507793774e-03
-4.565730097874361182e-02 1.883527767517421264e-02 2.439356817764498208e-03
-4.735572986273751256e-02 1.558753136688088153e-02 2.485536284946065003e-03
-4.882547174271838208e-02 1.219245003367386802e-02 2.532582528722624945e-03
-5.005409588660406778e-02 8.665954913308970137e-03 2.580511289584858439e-03
-5.103026560952000912e-02 5.024994088824019829e-03 2.629338573770876892e-03
-5.174382168116552910e-02 1.287468473378628776e-03 2.679080657242199816e-03
-5.218586082184868691e-02 -2.527848886313994060e-03 2.729754089709400533e-03
-5.234880875827286478e-02 -6.401399870147373751e-03 2.781375698707749203e-03
-5.222648733002953347e-02 -1.031293434914094635e-02 2.833962593723426092e-03
-5.181417516082999219e-02 -1.424160885481509826e-02 2.887532170370719648e-03
-5.110866143474569745e-02 -1.816609041508856701e-02 2.942102114620634857e-03
-5.010829234702676022e-02 -2.206466508121981973e-02 2.997690407081502091e-03
-4.881300983134018168e-02 -2.591535063504616168e-02 3.054315327331901322e-03
-4.722438220038008977e-02 -2.969601293269789888e-02 3.111995458306536597e-03
-4.534562637462947327e-02 -3.338448531021391552e-02 3.170749690735381269e-03
-4.318159881884311296e-02 -3.695867110905764336e-02 3.230593846699005098e-03
-4.073874662860862278e-02 -4.039659898235165719e-02 3.291530686210905783e-03
-3.802530543812495528e-02 -4.367671574775059545e-02 3.353579352172499691e-03
-3.505117677539092841e-02 -4.677795375843152303e-02 3.416761951165662222e-03
-3.182788529127605903e-02 -4.967984225329821063e-02 3.481101008427220627e-03
-2.836854488290217746e-02 -5.236263110239932489e-02 3.546619474739192823e-03
-2.468781548360855088e-02 -5.480741282043373463e-02 3.613340733422145973e-03
-2.080185058957351521e-02 -5.699624215228172447e-02 3.681288607432475855e-03
-1.672823564443359085e-02 -5.891225253535148365e-02 3.750487366564725887e-03
-1.248591745480241710e-02 -6.053976874808394970e-02 3.820961734759621958e-03
-8.095124861110244291e-03 -6.186441506231157850e-02 3.892736897518928908e-03
-3.577280939459203529e-03 -6.287321822929184401e-02 3.965838509427974806e-03
1.045092939098770388e-03 -6.355470464517426477e-02 4.040292701786690407e-03
5.748480815588969013e-03 -6.389899106138592633e-02 4.116126090350272736e-03
1.050848319137649700e-02 -6.389786822889113871e-02 4.193365783180177941e-03
1.529993494523743981e-02 -6.354487689246166027e-02 4.272039388606605273e-03
2.009702960106170624e-02 -6.283537558189054850e-02 4.352175023303197707e-03
2.487344938425196939e-02 -6.176659968141429147e-02 4.433801320475033031e-03
2.960250046328941759e-02 -6.033771129635092517e-02 4.516947438160843868e-03
3.425725273382790315e-02 -5.854983947698695623e-02 4.601643067650299304e-03
3.881068346630871246e-02 -5.640611040388654462e-02 4.687918442017445335e-03
4.323582410464735237e-02 -5.391166718589891077e-02 4.775804344771134198e-03
4.750590947335622816e-02 -5.107367897197877954e-02 4.865332118623465207e-03
5.159452862366621650e-02 -4.790133913033021301e-02 4.956533674377218077e-03
5.547577652606153903e-02 -4.440585230308705111e-02 5.049441499933101860e-03
5.912440579733664603e-02 -4.060041020149774554e-02 5.144088669418018199e-03
6.251597763495032878e-02 -3.650015606516494177e-02 5.240508852435007622e-03
6.562701112033197948e-02 -3.212213776895960632e-02 5.338736323436199006e-03
6.843513004593733406e-02 -2.748524962257075863e-02 5.438805971219379774e-03
7.091920641846577444e-02 -2.261016296987890598e-02 5.540753308549441029e-03
7.305949979276447903e-02 -1.751924575821179123e-02 5.644614481905575396e-03
7.483779159768044753e-02 -1.223647131068715359e-02 5.750426281355119212e-03
7.623751362652621266e-02 -6.787316597925993275e-03 5.858226150555252525e-03
7.724386988090507777e-02 -1.198650368155135607e-03 5.968052196883273305e-03
7.784395097744525871e-02 4.501388443334241977e-03 6.079943201696682772e-03
7.802684035246104655e-02 1.028352154349472698e-02 6.193938630723963036e-03
7.778371152967669677e-02 1.611747080825713663e-02 6.310078644586979493e-03
7.710791575083236760e-02 2.197210590769014052e-02 6.428404109456213600e-03
7.599505930814891286e-02 2.781559937500052010e-02 6.548956607839600576e-03
7.444306996113485286e-02 3.361558841174392548e-02 6.671778449506190686e-03
7.245225186793580185e-02 3.933934267130879958e-02 6.796912682545463297e-03
7.002532851316307927e-02 4.495393721563260836e-02 6.924403104563449027e-03
6.716747316971419246e-02 5.042642979641125123e-02 7.054294274016667012e-03
6.388632649127924668e-02 5.572404157214730369e-02 7.186631521684728151e-03
6.019200089475529314e-02 6.081434033654171956e-02 7.321460962282947023e-03
5.609707145742795498e-02 6.566542530217753249e-02 7.458829506215636403e-03
5.161655312217913738e-02 7.024611245653847313e-02 7.598784871471390631e-03
4.676786407488039282e-02 7.452611948528420349e-02 7.741375595661345761e-03
4.157077523116418233e-02 7.847624924065388363e-02 7.886651048201203176e-03
3.604734584456560642e-02 8.206857072107935636e-02 8.034661442638525025e-03
3.022184532428084242e-02 8.527659652167815518e-02 8.185457849125847909e-03
2.412066142801777904e-02 8.807545571449496014e-02 8.339092207041027757e-03
1.777219507330929371e-02 9.044206112220151694e-02 8.495617337755794266e-03
1.120674208875186220e-02 9.235526995959400520e-02 8.655086957553291202e-03
4.456362304487945444e-03 9.379603683369205913e-02 8.817555690696178561e-03
-2.445263541481344175e-03 9.474755811554450013e-02 8.983079082645780561e-03
-9.462988528451914474e-03 9.519540672503219725e-02 9.151713613433918801e-03
-1.656036528226519783e-02 9.512765640393895661e-02 9.323516711187921496e-03
-2.369982200863772828e-02 9.453499459231635982e-02 9.498546765810392603e-03
-3.084284806026475062e-02 9.341082306856074435e-02 9.676863142814538798e-03
-3.795018819995418791e-02 9.175134556454261903e-02 9.858526197316056991e-03
-4.498204465790084372e-02 8.955564162339331447e-02 1.004359728818304126e-02
-5.189828602068744662e-02 8.682572602897947744e-02 1.023213879234448689e-02
-5.865866193324652950e-02 8.356659320242745825e-02 1.042421411925889899e-02
-6.522302254309111924e-02 7.978624603205379529e-02 1.061988772554399267e-02
-7.155154156908873075e-02 7.549570867840924016e-02 1.081922512976826907e-02
-7.760494183526889245e-02 7.070902297550633875e-02 1.102229292740615138e-02
-8.334472207387631781e-02 6.544322813237027359e-02 1.122915880595714601e-02
-8.873338377155763623e-02 5.971832352536533134e-02 1.143989156023073051e-02
-9.373465680833655000e-02 5.355721446099351302e-02 1.165456110779748700e-02
-9.831372262129686734e-02 4.698564088049477644e-02 1.187323850460812041e-02
-1.024374336137604258e-01 4.003208907123911170e-02 1.209599596078119420e-02
-1.060745275264952520e-01 3.272768654505583269e-02 1.232290685656062777e-02
-1.091958354902640704e-01 2.510608033978180623e-02 1.255404575844439388e-02
-1.117744824889121136e-01 1.720329909700557547e-02 1.278948843548515305e-02
-1.137860789793594812e-01 9.057599365573584804e-03 1.302931187576427188e-02
-1.152089024392861649e-01 7.092966765084220832e-04 1.327359430304026443e-02
-1.160240676450399189e-01 -7.799417970062926149e-03 1.352241519357254111e-02
-1.162156845213143941e-01 -1.642467547211948556e-02 1.377585529312211690e-02
-1.157710024503561669e-01 -2.512113902213536712e-02 1.403399663412982501e-02
-1.146805399817784760e-01 -3.384222661943731003e-02 1.429692255307364428e-02
-1.129381989443098283e-01 -4.254034470031554938e-02 1.456471770800616891e-02
-1.105413620278115905e-01 -5.116713180655466098e-02 1.483746809627304458e-02
-1.074909729774050221e-01 -5.967371113635348834e-02 1.511526107241417498e-02
-1.037915986213001351e-01 -6.801095074973578791e-02 1.539818536624805966e-02
-9.945147203956383741e-02 -7.612973013419345458e-02 1.568633110114127024e-02
-9.448251627229101168e-02 -8.398121177572778762e-02 1.597978981246337554e-02
-8.890034806199396955e-02 -9.151711632632181237e-02 1.627865446622919418e-02
-8.272426122612487609e-02 -9.868999991144532247e-02 1.658301947792922490e-02
-7.597718936099315257e-02 -1.054535320809739385e-01 1.689298073154920851e-02
-6.868564768740829940e-02 -1.117627728742532633e-01 1.720863559878069854e-02
-6.087965396071361862e-02 -1.175744474452102700e-01 1.753008295842274633e-02
-5.259262848279660368e-02 -1.228472166768445201e-01 1.785742321597705642e-02
-4.386127337068966570e-02 -1.275419422062354646e-01 1.819075832343708052e-02
-3.472543135483285165e-02 -1.316219442816921603e-01 1.853019179927208743e-02
-2.522792449930007577e-02 -1.350532508829976330e-01 1.887582874860828375e-02
-1.541437335575190914e-02 -1.378048365539340514e-01 1.922777588360698869e-02
-5.332997181726436761e-03 -1.398488494235900770e-01 1.958614154404227092e-02
4.965604028352012776e-03 -1.411608249292690687e-01 1.995103571807813753e-02
1.542868483528141328e-02 -1.417198847992084676e-01 2.032257006324736381e-02
2.600160599283788190e-02 -1.415089199076368098e-01 2.070085792763275492e-02
3.662810134368601339e-02 -1.405147556778593987e-01 2.108601437125185232e-02
4.725055877990086417e-02 -1.387282987808692580e-01 2.147815618764699688e-02
5.781031397302648089e-02 -1.361446639572081174e-01 2.187740192568102607e-02
6.824795548244887156e-02 -1.327632798781589185e-01 2.228387191154067651e-02
7.850363976054043624e-02 -1.285879730585092195e-01 2.269768827094859748e-02
8.851741448929313638e-02 -1.236270289366990655e-01 2.311897495158475244e-02
9.822954860659813270e-02 -1.178932293486924660e-01 2.354785774571942908e-02
1.075808673113981956e-01 -1.114038657389649634e-01 2.398446431305799320e-02
1.165130902763761023e-01 -1.041807275749623146e-01 2.442892420379947846e-02
1.249691712449525760e-01 -9.625006555976828304e-02 2.488136888190997653e-02
1.328936371467436817e-01 -8.764252937085496853e-02 2.534193174861154238e-02
1.402329248326797118e-01 -7.839307978999880688e-02 2.581074816608911957e-02
1.469357135079900623e-01 -6.854087523013452365e-02 2.628795548141499988e-02
1.529532509287084840e-01 -5.812913280820206779e-02 2.677369305069405084e-02
1.582396714253304359e-01 -4.720496425835404158e-02 2.726810226342902405e-02
1.627523038261628197e-01 -3.581918712624673068e-02 2.777132656710868536e-02
1.664519673727526128e-01 -2.402611183191324593e-02 2.828351149201949535e-02
1.693032537507682955e-01 -1.188330533498489078e-02 2.880480467628151672e-02
1.712747934018464813e-01 5.486677190695411852e-04 2.933535589111115061e-02
1.723395043351517997e-01 1.320652535017219700e-02 2.987531706631054579e-02
1.724748217217103030e-01 2.602456893111228589e-02 3.042484231598597058e-02
1.716629066297524486e-01 3.893500291410158243e-02 3.098408796449621250e-02
1.698908323451682467e-01 5.186827216803607116e-02 3.155321257263152962e-02
1.671507468174352473e-01 6.475341537246934176e-02 3.213237696402588411e-02
1.634400098776950527e-01 7.751843279492361127e-02 3.272174425180215257e-02
1.587613039915997115e-01 9.009066666608658847e-02 3.332147986545306445e-02
1.531227174346926623e-01 1.023971922631334436e-01 3.393175157795785130e-02
1.465377989118405444e-01 1.143652177159205779e-01 3.455272953313693468e-02
1.390255827840577996e-01 1.259224904645660226e-01 3.518458627324562438e-02
1.306105842152874563e-01 1.369977082207903540e-01 3.582749676680749978e-02
1.213227637075857401e-01 1.475209322199514395e-01 3.648163843669018774e-02
1.111974606550441697e-01 1.574240004964077011e-01 3.714719118842307183e-02
1.002752957137256762e-01 1.666409388724294505e-01 3.782433743875990295e-02
8.860204195618309742e-02 1.751083673205866553e-01 3.851326214448672763e-02
7.622846495379931309e-02 1.827658993419278843e-01 3.921415283147632047e-02
6.321013210727979836e-02 1.895565319976378615e-01 3.992719962399127187e-02
4.960719172433798729e-02 1.954270242404072822e-01 4.065259527423596697e-02
3.548412252271114509e-02 2.003282612138218843e-01 4.139053519216003701e-02
2.090945441541500888e-02 2.042156022236376878e-01 4.214121747551333175e-02
5.955461612264909346e-03 2.070492101340631053e-01 4.290484294015457778e-02
-9.302170753609475401e-03 2.087943600049725346e-01 4.368161515061537437e-02
-2.478470509444542780e-02 2.094217248622992356e-01 4.447174045091919353e-02
-4.041073338549810295e-02 2.089076365835043358e-01 4.527542799565932585e-02
-5.609658102452942663e-02 2.072343199827014204e-01 4.609288978133428000e-02
-7.175673067192232801e-02 2.043900982954448831e-01 4.692434067794442470e-02
-8.730426406365419945e-02 2.003695683908954250e-01 4.776999846084998419e-02
-1.026513196514976939e-01 1.951737441786096650e-01 4.863008384289133068e-02
-1.177095637965831498e-01 1.888101668279355827e-01 4.950482050677473822e-02
-1.323906731245720891e-01 1.812929805793516980e-01 5.039443513772248057e-02
-1.466068255443211399e-01 1.726429730982641519e-01 5.129915745639097163e-02
-1.602711973375702814e-01 1.628875795020564565e-01 5.221922025205714968e-02
-1.732984636458242411e-01 1.520608493796835325e-01 5.315485941607386161e-02
-1.856052996128975952e-01 1.402033763188474114e-01 5.410631397559782091e-02
-1.971108793880290977e-01 1.273621896579448243e-01 5.507382612758845997e-02
-2.077373701558911379e-01 1.135906083872986055e-01 5.605764127308236061e-02
-2.174104183363913256e-01 9.894805733584147167e-02 5.705800805174165297e-02
-2.260596250896083348e-01 8.349984599402313079e-02 5.807517837667985211e-02
-2.336190082695988879e-01 6.731691054033253629e-02 5.910940746956604153e-02
-2.400274479955588069e-01 5.047551985613233511e-02 6.016095389600750742e-02
-2.452291130500441618e-01 3.305694653024286722e-02 6.123007960121468196e-02
-2.491738653716402963e-01 1.514710406984776624e-02 6.231704994594712554e-02
-2.518176399837219748e-01 -3.163848253742601070e-03 6.342213374274412174e-02
-2.531226595907247190e-01 -2.178191939552052633e-02 6.454553281083486027e-02
-2.530574383720293752e-01 -4.060963862549218234e-02 6.568720986470651113e-02
-2.515981133522818269e-01 -5.954660652480604083e-02 6.684740899104771317e-02
-2.487282128272199078e-01 -7.849005946891797481e-02 6.802641329165709516e-02
-2.444388004091307687e-01 -9.733539796652385112e-02 6.922450684275645305e-02
-2.387286565157730744e-01 -1.159767354703047648e-01 7.044197461217502343e-02
-2.316044202494817461e-01 -1.343074640332087843e-01 7.167910237413022134e-02
-2.230806901595374370e-01 -1.522208339863789783e-01 7.293617662156430537e-02
-2.131800825788763842e-01 -1.696105446829961616e-01 7.421348447599919462e-02
-2.019332464355505785e-01 -1.863713432340828036e-01 7.551131359487708861e-02
-1.893788336592540367e-01 -2.023996280584800800e-01 7.682995207635047452e-02
-1.755634245325478349e-01 -2.175940539810260199e-01 7.816968836149328081e-02
-1.605414075742541136e-01 -2.318561355409433644e-01 7.953081113390307599e-02
-1.443748137876116056e-01 -2.450908451175967950e-01 8.091360921666534978e-02
-1.271331053569367264e-01 -2.572072024437889182e-01 8.231837146665817173e-02
-1.088929191326280105e-01 -2.681188520580844448e-01 8.374538666617004079e-02
-8.973776550375930916e-02 -2.777446252480949007e-01 8.519494341181235719e-02
-6.975768351912006726e-02 -2.860090830563822295e-01 8.666733000070626913e-02
-4.904885337976805371e-02 -2.928430369601688898e-01 8.816283431392482606e-02
-2.771316768743794026e-02 -2.981840438955548067e-01 8.968174369717818450e-02
-5.857763092239678775e-03 -3.019768723764774676e-01 9.122434483872415845e-02
