x	y
1.123595505617977497e-01 1.012405276002769916e-01
1.133365901319003388e-01 1.012630046018986735e-01
1.143136297020029279e-01 1.012856862606101166e-01
1.152906692721055171e-01 1.013085728431371707e-01
1.162677088422081062e-01 1.013316646187923387e-01
1.172447484123106953e-01 1.013549618594830753e-01
1.182217879824132845e-01 1.013784648397198229e-01
1.191988275525158736e-01 1.014021738366240599e-01
1.201758671226184627e-01 1.014260891299367667e-01
1.211529066927210518e-01 1.014502110020264886e-01
1.221299462628236410e-01 1.014745397378979952e-01
1.231069858329262301e-01 1.014990756252006771e-01
1.240840254030288192e-01 1.015238189542372466e-01
1.250610649731314084e-01 1.015487700179722591e-01
1.260381045432339975e-01 1.015739291120411197e-01
1.270151441133365866e-01 1.015992965347587013e-01
1.279921836834391757e-01 1.016248725871284619e-01
1.289692232535417649e-01 1.016506575728514800e-01
1.299462628236443540e-01 1.016766517983355711e-01
1.309233023937469431e-01 1.017028555727044342e-01
1.319003419638495322e-01 1.017292692078071020e-01
1.328773815339521214e-01 1.017558930182272392e-01
1.338544211040547105e-01 1.017827273212927458e-01
1.348314606741572996e-01 1.018097724370852081e-01
1.358085002442598888e-01 1.018370286884498488e-01
1.367855398143624779e-01 1.018644964010049919e-01
1.377625793844650670e-01 1.018921759031521240e-01
1.387396189545676561e-01 1.019200675260857752e-01
1.397166585246702453e-01 1.019481716038038860e-01
1.406936980947728344e-01 1.019764884731174243e-01
1.416707376648754235e-01 1.020050184736611409e-01
1.426477772349780127e-01 1.020337619479037283e-01
1.436248168050806018e-01 1.020627192411582285e-01
1.446018563751831909e-01 1.020918907015926635e-01
1.455788959452857800e-01 1.021212766802407496e-01
1.465559355153883692e-01 1.021508775310125544e-01
1.475329750854909583e-01 1.021806936107053781e-01
1.485100146555935474e-01 1.022107252790147025e-01
1.494870542256961365e-01 1.022409728985452931e-01
1.504640937957987257e-01 1.022714368348223435e-01
1.514411333659013148e-01 1.023021174563027436e-01
1.524181729360039039e-01 1.023330151343863903e-01
1.533952125061064931e-01 1.023641302434277339e-01
1.543722520762090822e-01 1.023954631607473797e-01
1.553492916463116713e-01 1.024270142666436484e-01
1.563263312164142604e-01 1.024587839444044968e-01
1.573033707865168496e-01 1.024907725803193281e-01
1.582804103566194387e-01 1.025229805636911351e-01
1.592574499267220278e-01 1.025554082868483652e-01
1.602344894968246169e-01 1.025880561451574524e-01
1.612115290669272061e-01 1.026209245370348772e-01
1.621885686370297952e-01 1.026540138639597671e-01
1.631656082071323843e-01 1.026873245304864568e-01
1.641426477772349735e-01 1.027208569442571162e-01
1.651196873473375626e-01 1.027546115160144491e-01
1.660967269174401517e-01 1.027885886596147796e-01
1.670737664875427408e-01 1.028227887920409173e-01
1.680508060576453300e-01 1.028572123334153543e-01
1.690278456277479191e-01 1.028918597070134500e-01
1.700048851978505082e-01 1.029267313392768501e-01
1.709819247679530974e-01 1.029618276598268933e-01
1.719589643380556865e-01 1.029971491014782803e-01
1.729360039081582756e-01 1.030326961002527714e-01
1.739130434782608647e-01 1.030684690953929811e-01
1.748900830483634539e-01 1.031044685293763946e-01
1.758671226184660430e-01 1.031406948479293983e-01
1.768441621885686321e-01 1.031771485000415045e-01
1.778212017586712212e-01 1.032138299379796731e-01
1.787982413287738104e-01 1.032507396173027586e-01
1.797752808988763995e-01 1.032878779968760957e-01
1.807523204689789886e-01 1.033252455388861263e-01
1.817293600390815778e-01 1.033628427088553736e-01
1.827063996091841669e-01 1.034006699756573333e-01
1.836834391792867560e-01 1.034387278115314751e-01
1.846604787493893451e-01 1.034770166920985640e-01
1.856375183194919343e-01 1.035155370963759675e-01
1.866145578895945234e-01 1.035542895067931013e-01
1.875915974596971125e-01 1.035932744092071534e-01
1.885686370297997017e-01 1.036324922929187098e-01
1.895456765999022908e-01 1.036719436506876868e-01
1.905227161700048799e-01 1.037116289787492901e-01
1.914997557401074690e-01 1.037515487768303074e-01
1.924767953102100582e-01 1.037917035481651928e-01
1.934538348803126473e-01 1.038320937995127341e-01
1.944308744504152364e-01 1.038727200411724144e-01
1.954079140205178255e-01 1.039135827870012324e-01
1.963849535906204147e-01 1.039546825544304942e-01
1.973619931607230038e-01 1.039960198644828832e-01
1.983390327308255929e-01 1.040375952417895294e-01
1.993160723009281821e-01 1.040794092146073019e-01
2.002931118710307712e-01 1.041214623148363078e-01
2.012701514411333603e-01 1.041637550780373372e-01
2.022471910112359494e-01 1.042062880434497796e-01
2.032242305813385386e-01 1.042490617540093034e-01
2.042012701514411277e-01 1.042920767563659395e-01
2.051783097215437168e-01 1.043353336009023719e-01
2.061553492916463060e-01 1.043788328417521311e-01
2.071323888617488951e-01 1.044225750368181355e-01
2.081094284318514842e-01 1.044665607477913566e-01
2.090864680019540733e-01 1.045107905401695264e-01
2.100635075720566625e-01 1.045552649832762054e-01
2.110405471421592516e-01 1.045999846502798231e-01
2.120175867122618407e-01 1.046449501182129538e-01
2.129946262823644298e-01 1.046901619679918016e-01
2.139716658524670190e-01 1.047356207844357678e-01
2.149487054225696081e-01 1.047813271562871712e-01
2.159257449926721972e-01 1.048272816762312321e-01
2.169027845627747864e-01 1.048734849409161951e-01
2.178798241328773755e-01 1.049199375509734938e-01
2.188568637029799646e-01 1.049666401110382757e-01
2.198339032730825537e-01 1.050135932297699276e-01
2.208109428431851429e-01 1.050607975198729199e-01
2.217879824132877320e-01 1.051082535981177346e-01
2.227650219833903211e-01 1.051559620853619176e-01
2.237420615534929103e-01 1.052039236065714922e-01
2.247191011235954994e-01 1.052521387908423728e-01
2.256961406936980885e-01 1.053006082714219860e-01
2.266731802638006776e-01 1.053493326857312118e-01
2.276502198339032668e-01 1.053983126753862687e-01
2.286272594040058559e-01 1.054475488862210292e-01
2.296042989741084450e-01 1.054970419683093213e-01
2.305813385442110341e-01 1.055467925759876191e-01
2.315583781143136233e-01 1.055968013678775658e-01
2.325354176844162124e-01 1.056470690069092472e-01
2.335124572545188015e-01 1.056975961603441039e-01
2.344894968246213907e-01 1.057483834997983568e-01
2.354665363947239798e-01 1.057994317012663776e-01
2.364435759648265689e-01 1.058507414451446693e-01
2.374206155349291580e-01 1.059023134162556390e-01
2.383976551050317472e-01 1.059541483038716619e-01
2.393746946751343363e-01 1.060062468017396176e-01
2.403517342452369254e-01 1.060586096081050783e-01
2.413287738153395146e-01 1.061112374257374147e-01
2.423058133854421037e-01 1.061641309619543727e-01
2.432828529555446928e-01 1.062172909286475259e-01
2.442598925256472819e-01 1.062707180423073938e-01
2.452369320957498711e-01 1.063244130240490887e-01
2.462139716658524602e-01 1.063783765996381275e-01
2.471910112359550493e-01 1.064326094995163841e-01
2.481680508060576384e-01 1.064871124588282342e-01
2.491450903761602276e-01 1.065418862174470488e-01
2.501221299462628167e-01 1.065969315200018530e-01
2.510991695163654058e-01 1.066522491159041519e-01
2.520762090864679950e-01 1.067078397593749922e-01
2.530532486565705841e-01 1.067637042094722738e-01
2.540302882266731732e-01 1.068198432301183803e-01
2.550073277967757623e-01 1.068762575901278933e-01
2.559843673668783515e-01 1.069329480632355417e-01
2.569614069369809406e-01 1.069899154281245407e-01
2.579384465070835297e-01 1.070471604684549716e-01
2.589154860771861189e-01 1.071046839728924810e-01
2.598925256472887080e-01 1.071624867351374105e-01
2.608695652173912971e-01 1.072205695539537179e-01
2.618466047874938862e-01 1.072789332331986201e-01
2.628236443575964754e-01 1.073375785818521805e-01
2.638006839276990645e-01 1.073965064140472159e-01
2.647777234978016536e-01 1.074557175490995636e-01
2.657547630679042427e-01 1.075152128115384464e-01
2.667318026380068319e-01 1.075749930311371561e-01
2.677088422081094210e-01 1.076350590429440562e-01
2.686858817782120101e-01 1.076954116873136691e-01
2.696629213483145993e-01 1.077560518099382608e-01
2.706399609184171884e-01 1.078169802618794831e-01
2.716170004885197775e-01 1.078781978996004587e-01
2.725940400586223666e-01 1.079397055849979081e-01
2.735710796287249558e-01 1.080015041854348185e-01
2.745481191988275449e-01 1.080635945737731529e-01
2.755251587689301340e-01 1.081259776284069496e-01
2.765021983390327232e-01 1.081886542332956974e-01
2.774792379091353123e-01 1.082516252779980315e-01
2.784562774792379014e-01 1.083148916577055809e-01
2.794333170493404905e-01 1.083784542732771361e-01
2.804103566194430797e-01 1.084423140312732875e-01
2.813873961895456688e-01 1.085064718439910647e-01
2.823644357596482579e-01 1.085709286294991027e-01
2.833414753297508470e-01 1.086356853116730303e-01
2.843185148998534362e-01 1.087007428202311082e-01
2.852955544699560253e-01 1.087661020907702003e-01
2.862725940400586144e-01 1.088317640648020501e-01
2.872496336101612036e-01 1.088977296897899461e-01
2.882266731802637927e-01 1.089639999191855391e-01
2.892037127503663818e-01 1.090305757124660907e-01
2.901807523204689709e-01 1.090974580351720125e-01
2.911577918905715601e-01 1.091646478589445995e-01
2.921348314606741492e-01 1.092321461615643613e-01
2.931118710307767383e-01 1.092999539269894765e-01
2.940889106008793275e-01 1.093680721453944987e-01
2.950659501709819166e-01 1.094365018132096440e-01
2.960429897410845057e-01 1.095052439331601901e-01
2.970200293111870948e-01 1.095742995143062781e-01
2.979970688812896840e-01 1.096436695720831717e-01
2.989741084513922731e-01 1.097133551283416969e-01
2.999511480214948622e-01 1.097833572113889739e-01
3.009281875915974513e-01 1.098536768560299387e-01
3.019052271617000405e-01 1.099243151036085331e-01
3.028822667318026296e-01 1.099952730020498232e-01
3.038593063019052187e-01 1.100665516059020910e-01
3.048363458720078079e-01 1.101381519763797445e-01
3.058133854421103970e-01 1.102100751814059781e-01
3.067904250122129861e-01 1.102823222956564320e-01
3.077674645823155752e-01 1.103548944006026711e-01
3.087445041524181644e-01 1.104277925845564556e-01
3.097215437225207535e-01 1.105010179427141775e-01
3.106985832926233426e-01 1.105745715772017829e-01
3.116756228627259317e-01 1.106484545971199163e-01
3.126526624328285209e-01 1.107226681185897454e-01
3.136297020029311100e-01 1.107972132647988134e-01
3.146067415730336991e-01 1.108720911660476260e-01
3.155837811431362883e-01 1.109473029597964899e-01
3.165608207132388774e-01 1.110228497907126410e-01
3.175378602833414665e-01 1.110987328107181510e-01
3.185148998534440556e-01 1.111749531790376250e-01
3.194919394235466448e-01 1.112515120622470932e-01
3.204689789936492339e-01 1.113284106343226804e-01
3.214460185637518230e-01 1.114056500766900243e-01
3.224230581338544122e-01 1.114832315782740974e-01
3.234000977039570013e-01 1.115611563355492358e-01
3.243771372740595904e-01 1.116394255525900020e-01
3.253541768441621795e-01 1.117180404411221156e-01
3.263312164142647687e-01 1.117970022205740932e-01
3.273082559843673578e-01 1.118763121181291648e-01
3.282852955544699469e-01 1.119559713687777042e-01
3.292623351245725360e-01 1.120359812153701590e-01
3.302393746946751252e-01 1.121163429086704799e-01
3.312164142647777143e-01 1.121970577074097725e-01
3.321934538348803034e-01 1.122781268783408087e-01
3.331704934049828926e-01 1.123595516962927338e-01
3.341475329750854817e-01 1.124413334442262435e-01
3.351245725451880708e-01 1.125234734132894987e-01
3.361016121152906599e-01 1.126059729028742462e-01
3.370786516853932491e-01 1.126888332206726351e-01
3.380556912554958382e-01 1.127720556827344622e-01
3.390327308255984273e-01 1.128556416135249735e-01
3.400097703957010165e-01 1.129395923459829559e-01
3.409868099658036056e-01 1.130239092215797048e-01
3.419638495359061947e-01 1.131085935903783091e-01
3.429408891060087838e-01 1.131936468110934652e-01
3.439179286761113730e-01 1.132790702511517478e-01
3.448949682462139621e-01 1.133648652867527140e-01
3.458720078163165512e-01 1.134510333029302154e-01
3.468490473864191403e-01 1.135375756936144592e-01
3.478260869565217295e-01 1.136244938616944866e-01
3.488031265266243186e-01 1.137117892190814411e-01
3.497801660967269077e-01 1.137994631867721845e-01
3.507572056668294969e-01 1.138875171949134957e-01
3.517342452369320860e-01 1.139759526828669212e-01
3.527112848070346751e-01 1.140647710992742925e-01
3.536883243771372642e-01 1.141539739021236732e-01
3.546653639472398534e-01 1.142435625588159032e-01
3.556424035173424425e-01 1.143335385462319193e-01
3.566194430874450316e-01 1.144239033508005071e-01
3.575964826575476208e-01 1.145146584685666907e-01
3.585735222276502099e-01 1.146058054052609132e-01
3.595505617977527990e-01 1.146973456763685922e-01
3.605276013678553881e-01 1.147892808072003973e-01
3.615046409379579773e-01 1.148816123329634148e-01
3.624816805080605664e-01 1.149743417988324939e-01
3.634587200781631555e-01 1.150674707600225916e-01
3.644357596482657446e-01 1.151610007818617692e-01
3.654127992183683338e-01 1.152549334398645792e-01
3.663898387884709229e-01 1.153492703198065461e-01
3.673668783585735120e-01 1.154440130177988438e-01
3.683439179286761012e-01 1.155391631403641373e-01
3.693209574987786903e-01 1.156347223045127298e-01
3.702979970688812794e-01 1.157306921378197240e-01
3.712750366389838685e-01 1.158270742785025842e-01
3.722520762090864577e-01 1.159238703754996436e-01
3.732291157791890468e-01 1.160210820885493183e-01
3.742061553492916359e-01 1.161187110882700296e-01
3.751831949193942251e-01 1.162167590562405983e-01
3.761602344894968142e-01 1.163152276850819705e-01
3.771372740595994033e-01 1.164141186785391247e-01
3.781143136297019924e-01 1.165134337515639634e-01
3.790913531998045816e-01 1.166131746303991357e-01
3.800683927699071707e-01 1.167133430526624688e-01
3.810454323400097598e-01 1.168139407674320396e-01
3.820224719101123489e-01 1.169149695353323137e-01
3.829995114802149381e-01 1.170164311286210207e-01
3.839765510503175272e-01 1.171183273312768336e-01
3.849535906204201163e-01 1.172206599390877430e-01
3.859306301905227055e-01 1.173234307597404436e-01
3.869076697606252946e-01 1.174266416129103457e-01
3.878847093307278837e-01 1.175302943303527803e-01
3.888617489008304728e-01 1.176343907559946889e-01
3.898387884709330620e-01 1.177389327460274249e-01
3.908158280410356511e-01 1.178439221690002897e-01
3.917928676111382402e-01 1.179493609059150266e-01
3.927699071812408294e-01 1.180552508503212722e-01
3.937469467513434185e-01 1.181615939084127986e-01
3.947239863214460076e-01 1.182683919991245752e-01
3.957010258915485967e-01 1.183756470542311062e-01
3.966780654616511859e-01 1.184833610184453934e-01
3.976551050317537750e-01 1.185915358495188421e-01
3.986321446018563641e-01 1.187001735183424167e-01
3.996091841719589532e-01 1.188092760090484201e-01
4.005862237420615424e-01 1.189188453191133699e-01
4.015632633121641315e-01 1.190288834594620537e-01
4.025403028822667206e-01 1.191393924545721961e-01
4.035173424523693098e-01 1.192503743425805396e-01
4.044943820224718989e-01 1.193618311753896211e-01
