-1.997311827956989028e+00 1.015042726436132803e+00
-1.991935483870967527e+00 1.026152784261387785e+00
-1.986559139784946026e+00 1.033851629402379402e+00
-1.981182795698924526e+00 1.040139961002108704e+00
-1.975806451612903025e+00 1.045599788332816082e+00
-1.970430107526881525e+00 1.050497561169899008e+00
-1.965053763440860024e+00 1.054981748437850753e+00
-1.959677419354838523e+00 1.059145137789086366e+00
-1.954301075268817023e+00 1.063050308445073311e+00
-1.948924731182795522e+00 1.066741832134896928e+00
-1.943548387096774022e+00 1.070252786465796024e+00
-1.938172043010752521e+00 1.073608520138321198e+00
-1.932795698924731020e+00 1.076828966846235414e+00
-1.927419354838709520e+00 1.079930138112134674e+00
-1.922043010752688019e+00 1.082925125330626237e+00
-1.916666666666666519e+00 1.085824794903698098e+00
-1.911290322580645018e+00 1.088638284086480335e+00
-1.905913978494623517e+00 1.091373363218867798e+00
-1.900537634408602017e+00 1.094036705877040161e+00
-1.895161290322580516e+00 1.096634094032072904e+00
-1.889784946236559016e+00 1.099170576361283347e+00
-1.884408602150537515e+00 1.101650592158436304e+00
-1.879032258064516014e+00 1.104078069560303632e+00
-1.873655913978494514e+00 1.106456504310815436e+00
-1.868279569892473013e+00 1.108789023577904986e+00
-1.862903225806451513e+00 1.111078438150157055e+00
-1.857526881720430012e+00 1.113327285499038144e+00
-1.852150537634408511e+00 1.115537865587513000e+00
-1.846774193548387011e+00 1.117712270864623880e+00
-1.841397849462365510e+00 1.119852411559700167e+00
-1.836021505376344010e+00 1.121960037146213951e+00
-1.830645161290322509e+00 1.124036754661150495e+00
-1.825268817204301008e+00 1.126084044425217368e+00
-1.819892473118279508e+00 1.128103273600825629e+00
-1.814516129032258007e+00 1.130095707940564242e+00
-1.809139784946236507e+00 1.132062522012831307e+00
-1.803763440860215006e+00 1.134004808139123632e+00
-1.798387096774193505e+00 1.135923584235965622e+00
-1.793010752688172005e+00 1.137819800721202146e+00
-1.787634408602150504e+00 1.139694346617570631e+00
-1.782258064516129004e+00 1.141548054964700798e+00
-1.776881720430107503e+00 1.143381707632968203e+00
