x	y
-1.530791788856304958e+00 -7.752791783861953112e-01
-1.526881720430107503e+00 -7.725149544111695743e-01
-1.522971652003910048e+00 -7.697661809235394337e-01
-1.519061583577712593e+00 -7.670324622864214126e-01
-1.515151515151515138e+00 -7.643134188801881113e-01
-1.511241446725317683e+00 -7.616086862114471723e-01
-1.507331378299120228e+00 -7.589179140846696869e-01
-1.503421309872922773e+00 -7.562407658311672831e-01
-1.499511241446725318e+00 -7.535769175906458228e-01
-1.495601173020527863e+00 -7.509260576410112797e-01
-1.491691104594330408e+00 -7.482878857725415722e-01
-1.487781036168132953e+00 -7.456621127028769669e-01
-1.483870967741935498e+00 -7.430484595296277250e-01
-1.479960899315738043e+00 -7.404466572176884309e-01
-1.476050830889540588e+00 -7.378564461186063461e-01
-1.472140762463343133e+00 -7.352775755195839480e-01
-1.468230694037145678e+00 -7.327098032199230726e-01
-1.464320625610948223e+00 -7.301528951328988271e-01
-1.460410557184750768e+00 -7.276066249112077555e-01
-1.456500488758553313e+00 -7.250707735943271448e-01
-1.452590420332355858e+00 -7.225451292762276045e-01
-1.448680351906158403e+00 -7.200294867920252750e-01
-1.444770283479960948e+00 -7.175236474222743688e-01
-1.440860215053763493e+00 -7.150274186136970078e-01
-1.436950146627566038e+00 -7.125406137152520136e-01
-1.433040078201368583e+00 -7.100630517285231313e-01
-1.429130009775171128e+00 -7.075945570714956556e-01
-1.425219941348973673e+00 -7.051349593548430494e-01
-1.421309872922776218e+00 -7.026840931699354087e-01
-1.417399804496578763e+00 -7.002417978878211491e-01
-1.413489736070381309e+00 -6.978079174684997943e-01
-1.409579667644183854e+00 -6.953823002798491526e-01
-1.405669599217986399e+00 -6.929647989256104701e-01
-1.401759530791788944e+00 -6.905552700818974321e-01
-1.397849462365591489e+00 -6.881535743417026563e-01
-1.393939393939394034e+00 -6.857595760669474849e-01
-1.390029325513196579e+00 -6.833731432476107814e-01
-1.386119257086999124e+00 -6.809941473675473755e-01
-1.382209188660801669e+00 -6.786224632766064691e-01
-1.378299120234604214e+00 -6.762579690686797429e-01
-1.374389051808406759e+00 -6.739005459653660823e-01
-1.370478983382209304e+00 -6.715500782049336204e-01
-1.366568914956011849e+00 -6.692064529362737879e-01
-1.362658846529814394e+00 -6.668695601176000132e-01
-1.358748778103616939e+00 -6.645392924196138473e-01
-1.354838709677419484e+00 -6.622155451329142517e-01
-1.350928641251222029e+00 -6.598982160794125695e-01
-1.347018572825024574e+00 -6.575872055275571171e-01
-1.343108504398827119e+00 -6.552824161111580059e-01
-1.339198435972629664e+00 -6.529837527516322293e-01
-1.335288367546432209e+00 -6.506911225834960399e-01
-1.331378299120234754e+00 -6.484044348829376414e-01
-1.327468230694037299e+00 -6.461236009993142071e-01
-1.323558162267839844e+00 -6.438485342894362251e-01
-1.319648093841642389e+00 -6.415791500544929526e-01
-1.315738025415444934e+00 -6.393153654794953011e-01
-1.311827956989247257e+00 -6.370570995751150267e-01
-1.307917888563049802e+00 -6.348042731218017654e-01
-1.304007820136852347e+00 -6.325568086160733294e-01
-1.300097751710654892e+00 -6.303146302188767924e-01
-1.296187683284457437e+00 -6.280776637059222178e-01
-1.292277614858259982e+00 -6.258458364198941082e-01
-1.288367546432062527e+00 -6.236190772244669667e-01
-1.284457478005865072e+00 -6.213973164600281596e-01
-1.280547409579667617e+00 -6.191804859010369144e-01
-1.276637341153470162e+00 -6.169685187149518413e-01
-1.272727272727272707e+00 -6.147613494226473740e-01
-1.268817204301075252e+00 -6.125589138602607342e-01
-1.264907135874877797e+00 -6.103611491424015822e-01
-1.260997067448680342e+00 -6.081679936266752851e-01
-1.257086999022482887e+00 -6.059793868794450811e-01
-1.253176930596285432e+00 -6.037952696428017241e-01
-1.249266862170087977e+00 -6.016155838026731040e-01
-1.245356793743890522e+00 -5.994402723580332104e-01
-1.241446725317693067e+00 -5.972692793911646980e-01
-1.237536656891495612e+00 -5.951025500389273137e-01
-1.233626588465298157e+00 -5.929400304649951048e-01
-1.229716520039100702e+00 -5.907816678330212179e-01
-1.225806451612903247e+00 -5.886274102806926534e-01
-1.221896383186705792e+00 -5.864772068946411121e-01
-1.217986314760508337e+00 -5.843310076861666369e-01
-1.214076246334310882e+00 -5.821887635677595041e-01
-1.210166177908113427e+00 -5.800504263303706276e-01
-1.206256109481915972e+00 -5.779159486214133779e-01
-1.202346041055718517e+00 -5.757852839234631759e-01
-1.198435972629521062e+00 -5.736583865336268850e-01
-1.194525904203323607e+00 -5.715352115435620162e-01
-1.190615835777126152e+00 -5.694157148201166585e-01
-1.186705767350928697e+00 -5.672998529865630468e-01
-1.182795698924731020e+00 -5.651875834044173263e-01
-1.178885630498533565e+00 -5.630788641557992191e-01
-1.174975562072336110e+00 -5.609736540263411397e-01
-1.171065493646138655e+00 -5.588719124885986878e-01
-1.167155425219941201e+00 -5.567735996859655145e-01
-1.163245356793743746e+00 -5.546786764170585915e-01
-1.159335288367546291e+00 -5.525871041205705492e-01
-1.155425219941348836e+00 -5.504988448605601103e-01
-1.151515151515151381e+00 -5.484138613121743999e-01
-1.147605083088953926e+00 -5.463321167477842577e-01
-1.143695014662756471e+00 -5.442535750235139025e-01
-1.139784946236559016e+00 -5.421782005661590631e-01
-1.135874877810361561e+00 -5.401059583604762571e-01
-1.131964809384164106e+00 -5.380368139368275626e-01
-1.128054740957966651e+00 -5.359707333591750000e-01
