-2.750000000000000000e+00 2.539553221622220747e+00
-2.744623655913978499e+00 2.539283451747632370e+00
-2.739247311827956999e+00 2.539013499521796557e+00
-2.733870967741935498e+00 2.538743364621941723e+00
-2.728494623655913998e+00 2.538473046724361915e+00
-2.723118279569892497e+00 2.538202545504416374e+00
-2.717741935483870996e+00 2.537931860636523318e+00
-2.712365591397849496e+00 2.537660991794157272e+00
-2.706989247311827995e+00 2.537389938649844190e+00
-2.701612903225806495e+00 2.537118700875157451e+00
-2.696236559139784994e+00 2.536847278140716533e+00
-2.690860215053763493e+00 2.536575670116183900e+00
-2.685483870967741993e+00 2.536303876470254792e+00
-2.680107526881720492e+00 2.536031896870656333e+00
-2.674731182795698992e+00 2.535759730984151084e+00
-2.669354838709677491e+00 2.535487378476518838e+00
-2.663978494623655990e+00 2.535214839012564614e+00
-2.658602150537634490e+00 2.534942112256110658e+00
-2.653225806451612989e+00 2.534669197869991120e+00
-2.647849462365591489e+00 2.534396095516048497e+00
-2.642473118279569988e+00 2.534122804855132305e+00
-2.637096774193548487e+00 2.533849325547089748e+00
-2.631720430107526987e+00 2.533575657250770163e+00
-2.626344086021505486e+00 2.533301799624008144e+00
-2.620967741935483986e+00 2.533027752323632420e+00
-2.615591397849462485e+00 2.532753515005452538e+00
-2.610215053763440984e+00 2.532479087324261524e+00
-2.604838709677419484e+00 2.532204468933827890e+00
-2.599462365591397983e+00 2.531929659486887196e+00
-2.594086021505376483e+00 2.531654658635148714e+00
-2.588709677419354982e+00 2.531379466029281211e+00
-2.583333333333333481e+00 2.531104081318912957e+00
-2.577956989247311981e+00 2.530828504152627723e+00
-2.572580645161290480e+00 2.530552734177959451e+00
-2.567204301075268980e+00 2.530276771041386041e+00
-2.561827956989247479e+00 2.530000614388329350e+00
-2.556451612903225978e+00 2.529724263863147193e+00
-2.551075268817204478e+00 2.529447719109130688e+00
-2.545698924731182977e+00 2.529170979768497141e+00
-2.540322580645161477e+00 2.528894045482389163e+00
-2.534946236559139976e+00 2.528616915890868899e+00
-2.529569892473118031e+00 2.528339590632913136e+00
-2.524193548387096975e+00 2.528062069346409757e+00
-2.518817204301075030e+00 2.527784351668147078e+00
-2.513440860215053974e+00 2.527506437233819625e+00
-2.508064516129032029e+00 2.527228325678018805e+00
-2.502688172043010528e+00 2.526950016634224028e+00
-2.497311827956989028e+00 2.526671509734802257e+00
-2.491935483870967971e+00 2.526392804611004905e+00
-2.486559139784946026e+00 2.526113900892960729e+00
-2.481182795698924526e+00 2.525834798209668719e+00
-2.475806451612903025e+00 2.525555496188999882e+00
-2.470430107526881525e+00 2.525275994457682138e+00
-2.465053763440860024e+00 2.524996292641309648e+00
-2.459677419354838523e+00 2.524716390364324159e+00
-2.454301075268817023e+00 2.524436287250017230e+00
-2.448924731182795522e+00 2.524155982920528452e+00
-2.443548387096774022e+00 2.523875476996831235e+00
-2.438172043010752521e+00 2.523594769098732371e+00
-2.432795698924731020e+00 2.523313858844871582e+00
-2.427419354838709520e+00 2.523032745852711756e+00
-2.422043010752688019e+00 2.522751429738530504e+00
-2.416666666666666519e+00 2.522469910117422831e+00
-2.411290322580645018e+00 2.522188186603291804e+00
-2.405913978494623517e+00 2.521906258808842338e+00
-2.400537634408602017e+00 2.521624126345578976e+00
-2.395161290322580516e+00 2.521341788823799668e+00
-2.389784946236559016e+00 2.521059245852589115e+00
-2.384408602150537515e+00 2.520776497039816988e+00
-2.379032258064516014e+00 2.520493541992125941e+00
-2.373655913978494514e+00 2.520210380314936938e+00
-2.368279569892473013e+00 2.519927011612430601e+00
-2.362903225806451513e+00 2.519643435487555205e+00
-2.357526881720430012e+00 2.519359651542010248e+00
-2.352150537634408511e+00 2.519075659376249998e+00
-2.346774193548387011e+00 2.518791458589467069e+00
-2.341397849462365510e+00 2.518507048779604851e+00
-2.336021505376344010e+00 2.518222429543329532e+00
-2.330645161290322509e+00 2.517937600476042981e+00
-2.325268817204301008e+00 2.517652561171866310e+00
-2.319892473118279508e+00 2.517367311223638993e+00
-2.314516129032258007e+00 2.517081850222912642e+00
-2.309139784946236507e+00 2.516796177759945685e+00
-2.303763440860215006e+00 2.516510293423696698e+00
-2.298387096774193505e+00 2.516224196801815971e+00
-2.293010752688172005e+00 2.515937887480647284e+00
-2.287634408602150504e+00 2.515651365045212806e+00
-2.282258064516129004e+00 2.515364629079216208e+00
-2.276881720430107503e+00 2.515077679165029778e+00
-2.271505376344086002e+00 2.514790514883690431e+00
-2.266129032258064502e+00 2.514503135814896595e+00
-2.260752688172043001e+00 2.514215541537001997e+00
-2.255376344086021501e+00 2.513927731627003226e+00
-2.250000000000000000e+00 2.513639705660542845e+00
-2.244623655913978499e+00 2.513351463211892067e+00
-2.239247311827956999e+00 2.513063003853961419e+00
-2.233870967741935498e+00 2.512774327158278531e+00
-2.228494623655913998e+00 2.512485432694985477e+00
-2.223118279569892497e+00 2.512196320032840990e+00
-2.217741935483870996e+00 2.511906988739203150e+00
-2.212365591397849496e+00 2.511617438380033818e+00
-2.206989247311827995e+00 2.511327668519883538e+00
-2.201612903225806495e+00 2.511037678721886657e+00
-2.196236559139784994e+00 2.510747468547760430e+00
-2.190860215053763493e+00 2.510457037557791704e+00
-2.185483870967741993e+00 2.510166385310835580e+00
